	exp	t-stat	p-value
ENSMUSG00000053338	7.19311462881	-1.02816463652	0.411960851256
BST1	7.17326071401	-1.3604325583	0.306729298415
MMP8	7.1050354707	-1.31488623988	0.319079658395
H2-Q2	-7.1050354707	1.42234270773	0.290869668776
SERPINA3N	7.0552824355	-1.09817123731	0.386676428703
COX4I2	7.01866384427	-1.0	0.42264973081
CXCL14	6.95806931953	-1.0	0.42264973081
2610021K21RIK	6.9028775331	-1.45769484252	0.282269734073
BC018473	-6.80305478462	2.94741642055	0.0984117586547
MRAP	6.79441586635	-3.87940088722	0.0604808486387
REM1	6.75933340719	-5.46469607808	0.0318930427174
TNFRSF6	6.65821148275	-1.72894150871	0.225960438756
LOC100045795	-6.64865717604	6.20295116212	0.0250185955476
RNF122	-6.62935662008	1.92738201819	0.193754636852
A930009N24	6.61960864353	-1.38346681406	0.300706612994
LOC100046546	6.60928110435	-1.00975917206	0.418910069734
IGH-V11	6.55515058709	-1.01664929693	0.416285445509
CDKN2B	6.49718654063	-1.30373883461	0.322194176163
BC100530	6.48855842134	-2.2441949244	0.153957101954
LOC384670	6.47573343097	-2.85810713083	0.103719071901
PLEKHK1	6.46177175709	-1.97028588216	0.187565264532
TCRG-V4	6.45708767817	-1.85003940371	0.205449577963
TMPRSS3	6.44294349585	-1.33573012839	0.313353647851
ARG2	6.43060742205	-1.34691944382	0.310297367853
RUSC2	6.42066204847	-3.30455871906	0.0806510258401
LOC100044275	6.42066204847	-1.97786685918	0.18654897867
STFA2	6.41745070593	-2.25382661973	0.152885720752
CCL17	6.40939093614	-1.0	0.42264973081
E430014K09RIK	-6.40140629421	1.59602213986	0.251467558141
EG632802	6.39803107397	-1.76003974074	0.220468555892
CD200R3	6.39803107397	-1.0	0.42264973081
9530031H08RIK	6.37503943135	-1.53942548604	0.263578668081
LYZL4	6.36340473086	-2.51346121246	0.128482493676
4631409B15RIK	6.35167543828	-9.30769230769	0.011346837474
LOC634081	6.32792683551	-1.35096496185	0.309247716173
A730092B10	6.31590430726	-2.34735830606	0.143441979224
EHHADH	-6.29155444584	5.19287318002	0.0351407515552
LOC100044314	6.27922364393	-1.90689240867	0.19678556903
TCF15	6.27922364393	-1.0	0.42264973081
ZCCHC11	-6.27922364393	3.10470817115	0.089963147062
OLFR340	-6.26678654069	3.22311793278	0.0842708838474
9130005N14RIK	6.26678654069	-1.63931232935	0.24282154249
PCOLCE2	6.26678654069	-2.22867192203	0.155612395251
LOC633273	6.22053988506	-1.00180763663	0.4219219689
LOC229544	-6.2159373992	2.44565247241	0.134314364809
TMEM79	6.2159373992	-2.77880573761	0.108778388017
RPGRIP1L	6.20294005867	-5.47055318419	0.0318280101282
4930440M09RIK	6.20294005867	-6.77293044941	0.0211116318531
A130036M01RIK	6.18982455888	-1.6587924393	0.239021372278
SV2B	-6.18982455888	6.53645735282	0.022614428548
CSN3	6.18689374012	-1.04623766691	0.405228608125
SP7	6.17658873172	-3.39896701825	0.0767281314044
AKR1C21	6.16323034887	-2.94330912748	0.098647276732
OLFR1047	6.16323034887	-1.3366418907	0.313106050966
GRAMD4	6.15286983726	-3.9256410149	0.0588327408261
PCDHB22	6.1497471195	-6.73575314055	0.021337895264
CYP2B23	6.1497471195	-1.0	0.42264973081
EPX	6.13613668799	-1.48708059966	0.275362487705
SLC33A1	6.13613668799	-2.96779675678	0.0972548730035
IGHV2S1_V00767$J00492_IG_HEAVY_VARIABLE_2S1_5	6.12812720543	-1.04652184273	0.405132662338
PRM1	6.12239663136	-1.07742707791	0.39398132995
D030036O12RIK	6.12239663136	-4.03379131744	0.0563158650823
D230018C02RIK	-6.09451759878	5.60247198187	0.0304136516797
CYP4F39	6.08037341646	-1.64199406617	0.24229377213
BC024997	6.08037341646	-1.0	0.42264973081
OLFR52	6.06608919046	-1.03108219429	0.410870814979
OLFR1006	-6.06608919046	1.53143655375	0.265335202887
OLFR987	6.06608919046	-2.2401859699	0.154401919979
CD209F	6.05455909879	-2.10817004659	0.169378039357
PRSS35	6.05166211982	-1.0	0.42264973081
RBP7	6.03708931874	-1.15664857083	0.36690492683
ISOC2B	6.03708931874	-2.47904345135	0.13139746071
OLFR1043	-6.02236781303	2.55931760628	0.124737303417
A230065C20RIK	-6.02236781303	1.1389895949	0.372749951813
TMEM162	6.02236781303	-2.21702503369	0.156921091861
OLFR533	6.00749453655	-7.58182540244	0.0169549570424
GBX2	6.00749453655	-1.9696435286	0.187588412037
MT3	5.99246632731	-1.08534615208	0.391174343298
LOC382863	-5.99246632731	6.47122687372	0.0230569101422
CPA5	5.9772799235	-10.7387150069	0.00856033554687
1700129C05RIK	5.9772799235	-1.0	0.42264973081
1700018L24RIK	-5.96193195917	4.76357943232	0.0413545567957
CD300E	5.9464189598	-1.90286645441	0.197388548569
AY074887	5.93073733756	-1.99852016258	0.183704948529
NEDD4B	-5.93073733756	1.5705299583	0.256852613602
A130014H13RIK	-5.93073733756	1.17459046016	0.361075139535
LOC630320	5.92029546099	-1.07804576421	0.393732372786
KLRA2	5.91488338636	-1.0	0.42264973081
BEND5	5.91488338636	-1.33914100041	0.312428620672
HIGD1B	5.91488338636	-2.77718483339	0.108885409707
COX8B	5.91488338636	-7.24271728306	0.0185348990537
4931417E11RIK	-5.89885327654	1.71823882029	0.227891921234
OTTMUSG00000010671	5.89885327654	-1.98015470563	0.186231026734
FAM110C	5.89885327654	-1.78041374597	0.216965320321
PTPRD	5.88264304936	-1.05402292807	0.402411072275
ABCC1	-5.88264304936	8.25767456305	0.014350172036
IBSP	5.87469064499	-0.991081996015	0.426066942106
APOA2	5.86624861111	-3.25049446788	0.0830284933682
ARSI	-5.84966572692	3.16556542158	0.0869710936791
A230097B02RIK	-5.84966572692	1.96719207771	0.18804219239
D630035E14RIK	-5.84966572692	1.7412330609	0.223768568815
PCDHGB6	5.83289001416	-2.14121351613	0.165572062885
OTTMUSG00000005148	5.83289001416	-2.74123639929	0.111297683934
LOC384273	5.83289001416	-1.79251631906	0.214918984271
D230024N23RIK	-5.81591693556	3.13040428858	0.0886821073926
F2RL2	5.80501098159	-1.24681312767	0.338623656307
6230409E13RIK	5.79874179175	-2.07147336804	0.174115252748
DUSP26	5.79874179175	-1.98412906583	0.185680424644
LOC433711	-5.78135971352	1.97796447655	0.186535397447
CHGB	5.78135971352	-2.27920476193	0.150282123996
KRT25	5.78135971352	-1.99954290938	0.183565635446
CRYBB2	5.76376565351	-1.83532587096	0.207881965619
B230311P14RIK	-5.76376565351	1.47970649233	0.277075639572
LOC382699	-5.76376565351	1.98333561451	0.185790172973
1700030N03RIK	5.74595437739	-2.14931176907	0.164617302448
IL11	-5.74595437739	5.60016151957	0.0304376180297
LOC639910	5.74595437739	-1.1028744711	0.385041736868
TLR8	5.74595437739	-1.92339972668	0.194338803467
4632419F02RIK	-5.74595437739	4.12376643268	0.054078742659
RGS5	5.74595437739	-1.0	0.42264973081
ERBB3	-5.72792045456	1.73205080757	0.225403330759
IGF2AS	5.72792045456	-1.90983821681	0.196345924784
LOC213711	5.72792045456	-8.0882232189	0.0149442004487
PTGER3	5.70965824817	-5.22710059643	0.0347056514628
APOL7C	5.70798652719	-0.985917563758	0.428073580401
LOC100045840	-5.69116190455	2.92958470907	0.0994400942859
LOC386099	5.69116190455	-1.99792566928	0.183785992737
5430420E18RIK	5.69116190455	-1.8704239536	0.202338734699
STFA1	5.68651217032	-2.16872955198	0.162283609271
E130307A14RIK	-5.68369645431	3.02671315102	0.0938853337571
4732493D10RIK	-5.67242534197	1.33187400429	0.314403458879
GNAT1	-5.67242534197	1.26538356215	0.333195018696
D330012F22RIK	5.67242534197	-2.33804882396	0.144350606603
LOC383248	-5.6534422386	1.45998928208	0.281722639445
A730049H05RIK	5.6534422386	-1.43184093957	0.28852731507
LOC384389	5.6534422386	-1.43184093957	0.28852731507
E130314P11RIK	5.6534422386	-2.93198675148	0.0993006832137
NPAS1	-5.6534422386	1.0	0.42264973081
HAMP	-5.6534422386	1.8113549047	0.21178409024
221973_54_RC	5.6534422386	-7.75730779174	0.0162148829178
1810064L21RIK	5.63420601974	-6.55559352398	0.0224870088642
4930458A03RIK	-5.63420601974	2.78309890857	0.108495645039
SERPINB10	5.63420601974	-1.51951488199	0.267984180925
OLFR1080	-5.61470984412	3.46410161514	0.0741799002274
MUC20	5.61470984412	-3.38285509729	0.0773779066738
GGT1	-5.61470984412	1.6587924393	0.239021372278
4921530F17RIK	5.59494658929	-2.09641201352	0.170992824477
CAR3	5.59494658929	-1.0	0.42264973081
E130006F23RIK	-5.59494658929	1.67024150834	0.236823809878
1110017I16RIK	5.59494658929	-1.52100181956	0.267651959437
B930070B21RIK	-5.59494658929	1.70750054937	0.229851570562
OLFR790	5.59494658929	-6.15648078362	0.0253833983272
ADAM26B	5.59494658929	-1.63272327685	0.244124604058
A530080P10	-5.57490883606	1.79251631906	0.214918984271
LCE1E	-5.57490883606	1.32005000121	0.317649333161
NHEDC1	-5.57490883606	17.5	0.00324939933045
INPP5B	5.57490883606	-1.7565996463	0.221067391924
DDN	5.56681515401	-3.35984978891	0.0781390639292
LOC381840	5.55458885168	-2.69194638551	0.114729587243
C630025L14	5.55458885168	-2.08803498771	0.172033118013
CYP3A25	5.55458885168	-1.95083453826	0.19036165462
GLRX1	5.54206730213	-2.97806457836	0.0966362497085
V1RH20	5.533978572	-1.85209801639	0.205208210239
PIGV	5.533978572	-1.78208422243	0.216681348107
AY036118	5.533978572	-1.09677419355	0.387163520173
LOC218911	5.533978572	-1.51185789204	0.26970325666
OLFR1454	-5.533978572	1.70641108498	0.230051616782
CAMK1G	-5.533978572	1.81802585594	0.210688486686
LOC380888	-5.533978572	9.42990333583	0.0110594638226
PPP1R3A	5.51727569321	-6.79099750102	0.0206055713716
GM581	-5.51306958224	1.9940122946	0.184320687723
EG328451	5.51306958224	-1.23925418733	0.340948182234
LRRC6	5.51306958224	-3.61765995595	0.0686356172117
MBL2	-5.51306958224	1.94797074551	0.190771679866
D830046C22RIK	-5.51306958224	1.52154884309	0.267529871229
LOC382441	5.51306958224	-2.02104487431	0.180669463957
EML1	-5.51306958224	3.86181579862	0.0609834338152
A930026H04RIK	-5.50657460204	4.93027637618	0.0381768711633
4930594M22RIK	5.49185309633	-1.04722334636	0.404898041119
BC024561	-5.49185309633	1.75953085432	0.220557006091
PSBPC1	5.49185309633	-1.0	0.42264973081
2300006M17RIK	5.49185309633	-1.57142857143	0.256688883761
TMIGD1	5.49185309633	-3.13222138598	0.0885925085009
D430003P20RIK	5.49185309633	-1.97565832229	0.18685660195
1110006G14RIK	5.49185309633	-1.15311332039	0.368066511416
SFRP1	5.49185309633	-8.3152184062	0.0141564271139
4930511H01RIK	-5.47031993478	1.98248141432	0.185908421589
ZIC5	-5.47031993478	5.63621480191	0.030066791089
TMEM220	5.47031993478	-1.0	0.42264973081
SLC10A2	5.47031993478	-1.99363993443	0.184371673495
FGF3	-5.47031993478	1.21606905281	0.34800838371
C130060G18RIK	5.47031993478	-3.00142112751	0.0953881049798
C130032L16RIK	-5.47031993478	1.24792492709	0.33835170328
LOC227326	5.45285896471	-1.29708881069	0.324037392832
IGHV5S15_AF290966_IG_HEAVY_VARIABLE_5S15_49	5.45068158529	-0.977714293408	0.431310741408
2900017F05RIK	-5.44846050082	1.59403354044	0.251960668461
LOC623871	-5.44846050082	2.28571428571	0.149609594476
E130009G23RIK	5.44846050082	-1.94386156554	0.191362086849
PER3	-5.44846050082	1.63565753491	0.243543207436
A530064D06RIK	5.44846050082	-1.79800819377	0.213998798737
LY6G6C	5.44846050082	-1.59403354044	0.251960668461
LOC382381	5.44846050082	-1.870258023	0.202364475888
4922501K12RIK	5.44846050082	-1.0	0.42264973081
LOC381645	5.44846050082	-2.28571428571	0.149609594476
DHRS9	5.43962313756	-1.73051134339	0.225612365012
C530046N22RIK	5.4262647547	-1.73205080757	0.225403330759
OLFR543	5.4262647547	-1.91437194521	0.195671854725
OTTMUSG00000010333	5.4262647547	-1.0	0.42264973081
DEFB42	-5.4262647547	1.0	0.42264973081
MKRN3	5.4262647547	-1.0	0.42264973081
B930011A14RIK	-5.4262647547	3.18363840141	0.0856931516695
OLFR1084	-5.4262647547	21.0	0.00225988989428
CNN1	-5.4262647547	3.77171134256	0.0636562796578
LOC385078	5.4262647547	-2.59807621135	0.121689934346
A230087F16RIK	-5.40372218605	3.85249254921	0.0612523585425
GATM	5.40372218605	-1.86260948119	0.203555756915
FBXO5	-5.40372218605	1.66117784868	0.238561336277
BC061212	5.40372218605	-1.26215597784	0.334141204602
NCOA3	5.40372218605	-1.70391410078	0.230510968043
AA986860	5.40372218605	-2.13412801155	0.166413632053
LOC383645	5.40372218605	-1.75432668842	0.221464230837
LOC100045198	5.40372218605	-7.11188774999	0.0192034043891
LOC383308	5.38944993418	-1.94782795871	0.190745646824
CTSL	-5.38543103719	1.05082070603	0.403560203722
SNTG2	-5.38082178394	3.21052631579	0.0848512762476
EG331493	5.38082178394	-1.80114271584	0.213475927657
4930431J19RIK	5.38082178394	-2.97295809085	0.0969649635752
LOC384448	5.38082178394	-1.0	0.42264973081
SCL0003300.1_40	5.38082178394	-3.515981548	0.0722366394865
E330009P21RIK	-5.38082178394	1.6745355563	0.236006364876
OLFR1329	-5.38082178394	1.99278313717	0.184489063483
CACNA1F	5.38082178394	-1.84005578109	0.207123282745
C130002N06	5.38082178394	-1.58722899104	0.253372125138
ANUBL1	-5.38082178394	2.66734376362	0.116498565377
A630076J17RIK	-5.38082178394	4.14094982314	0.0536662675923
NKX6-1	5.38082178394	-1.0	0.42264973081
LOC384865	-5.38082178394	1.0	0.42264973081
GALNT6	-5.38082178394	13.9943597661	0.00506737492511
CCNA2	5.36757076044	-1.65905317204	0.238834316389
CCDC73	5.35755200462	-1.23717914826	0.341573078041
A230013J07RIK	-5.35755200462	1.07989849431	0.393102870966
OLFR1416	5.35755200462	-1.59957350392	0.250818969123
LOC268781	-5.35755200462	1.77471301883	0.217938112994
PDZD3	5.35755200462	-7.55928946018	0.017053625634
6430509H20RIK	5.35755200462	-1.0	0.42264973081
C230029D21RIK	-5.35755200462	2.51976315339	0.127958559606
LOC100039175	5.35755200462	-2.61861468283	0.120117309872
1700065I17RIK	-5.35755200462	1.07989849431	0.393102870966
OLFR677	-5.35755200462	1.88982236505	0.199359230975
PTH2R	5.35755200462	-1.17041147196	0.362423286937
LRRC3	-5.35755200462	1.0	0.42264973081
OLFR483	5.33390073655	-1.70247407763	0.230776422319
2010001M05RIK	5.33390073655	-1.61235891464	0.248209368186
ARPP21	5.33390073655	-1.74666327693	0.22280910899
9030405D14RIK	-5.33390073655	4.62123665493	0.0437739446249
D230010M03RIK	-5.33390073655	1.61235891464	0.248209368186
LOC332480	5.33390073655	-1.9590628455	0.18919012497
EG433024	5.33390073655	-1.74666327693	0.22280910899
USH1C	5.33390073655	-1.0	0.42264973081
SHH	-5.33390073655	2.72436686958	0.112455757934
POLN	5.33390073655	-1.74666327693	0.22280910899
PDE6B	5.33390073655	-1.11083733679	0.382292073615
PDZRN3	5.33390073655	-1.14160291128	0.371878192105
D930030K21RIK	5.32912359629	-2.17082085839	0.161992951268
PYGM	-5.31469652566	2.61780001373	0.120001463279
A230057H21RIK	5.30985526259	-1.3222861825	0.317032347619
LOC385669	-5.30985526259	2.13356448906	0.166480813785
9130017C17RIK	5.30985526259	-2.05964039026	0.175623896758
5730460C07RIK	-5.30985526259	1.57973066104	0.254939256469
ALDOA-PS1	-5.30985526259	1.76162454377	0.220193397727
D130070L13RIK	-5.30985526259	1.0	0.42264973081
A130084F23RIK	-5.30985526259	1.0	0.42264973081
LOC385982	5.30985526259	-2.78730212173	0.108219832239
EIF3S2	5.30985526259	-1.9008732235	0.197687994511
9330104G04RIK	-5.30985526259	2.78730212173	0.108219832239
B4GALNT2	-5.30985526259	1.0	0.42264973081
KLHL38	5.30985526259	-3.15946132208	0.0872647229436
C4BP	-5.30985526259	2.57333387731	0.123623066438
B930035C03RIK	-5.30985526259	2.31445196496	0.146689664812
LOC381387	5.30985526259	-1.98588217645	0.185438247813
CCNA1	-5.28540221886	1.54619807167	0.262101144488
PRLPL	-5.28540221886	1.81986994192	0.210386946823
LOC100043602	-5.28540221886	1.99174118977	0.184631956697
4833445A15RIK	5.28540221886	-1.0	0.42264973081
LOC381602	5.28540221886	-1.95623493571	0.189591662344
OTTMUSG00000000231	-5.28540221886	2.95531232998	0.0979612373205
9630025H21RIK	5.28540221886	-1.54619807167	0.262101144488
ALX1	-5.28540221886	1.89684122807	0.198295584192
DAO1	5.28540221886	-6.58179306876	0.022314276802
6430578G21RIK	-5.28046147759	10.6658438799	0.00604263455479
NLRP12	5.27367292628	-1.15189381769	0.368409520468
C230027D02RIK	-5.27052894238	1.90845733465	0.196447153013
JUP	-5.26052755022	1.46759877141	0.279917700177
1700030J15RIK	-5.26052755022	1.94145068679	0.191709623135
LOC675954	5.26052755022	-1.94145068679	0.191709623135
LOC384041	5.26052755022	-1.0	0.42264973081
LOC100047200	-5.26052755022	1.46608915458	0.280274618315
EG665413	-5.26052755022	1.56954519308	0.257087933458
PFN4	-5.26052755022	1.37820712371	0.302068916402
CRB3	5.26052755022	-1.29603242767	0.324368859409
LOC668408	5.26052755022	-1.29603242767	0.324368859409
OLFR1387	5.26052755022	-1.37820712371	0.302068916402
LOC212434	-5.26052755022	1.99618441624	0.184023646319
8430436F23RIK	5.26052755022	-1.25723711419	0.335589402973
4930562C03RIK	-5.26052755022	1.55856495198	0.259430278963
LOC385116	5.26052755022	-1.96642596422	0.188149975439
C330019M07RIK	5.26052755022	-3.02371578407	0.0941783726843
LOC385046	-5.26052755022	1.08599758213	0.390944449697
TAS2R144	5.26052755022	-1.0	0.42264973081
LOC194612	5.23521646169	-1.66819923404	0.237213881845
A530026G17	5.23521646169	-3.73364328316	0.0648367997811
4930453L07RIK	5.23521646169	-1.0	0.42264973081
LOC380910	-5.23521646169	1.22464366535	0.34537724345
LOC330416	5.23521646169	-1.0	0.42264973081
LOC545952	5.23521646169	-1.0	0.42264973081
LOC381332	5.23521646169	-2.70965551495	0.113479599575
MCPT4	5.23521646169	-1.99900900151	0.183638343733
LOC241084	5.23521646169	-1.88982236505	0.199359230975
LOC383226	5.23521646169	-1.85089736737	0.205398091057
CNKSR1	5.23521646169	-1.52366847372	0.267057465167
OLFR894	-5.23521646169	1.02790272049	0.412058863469
9930005E07RIK	5.23521646169	-1.9911336892	0.184715338472
SRPX2	5.23521646169	-1.02790272049	0.412058863469
C030007I09RIK	5.20945336563	-1.9837395676	0.185734288217
OLFR968	5.20945336563	-1.0	0.42264973081
LOC386072	5.20945336563	-8.64692030547	0.0131120145672
2310067P03RIK	5.20945336563	-1.96396101212	0.188497328799
TOX2	-5.20945336563	1.30930734142	0.320633779513
GTL1-13	-5.20945336563	1.86651305051	0.202946603014
LOC245589	-5.20945336563	2.08776061717	0.172067335785
ADAMTSL2	5.20945336563	-1.68339515325	0.2343313431
4933406I18RIK	5.20945336563	-1.82449092168	0.209633842299
C230023B21RIK	-5.20945336563	1.35169067067	0.309053779398
4732494O09RIK	5.20945336563	-1.0	0.42264973081
LOC382881	-5.20945336563	1.73205080757	0.225403330759
OLFR681	5.20945336563	-1.19207912136	0.355496613365
1700024G10RIK	-5.20945336563	1.56079794514	0.258951727367
TRIM30	5.2074860539	-1.84984705947	0.204928766835
CSRP3	5.19042331176	-1.10610937012	0.383877953771
CALM4	5.18322182406	-1.79583649106	0.214362053436
LOC235206	5.18322182406	-1.0	0.42264973081
FAM105A	-5.18322182406	1.27461308615	0.330507028179
SLITRK6	-5.18322182406	1.404990603	0.295210273346
BC018465	5.18322182406	-1.69910199364	0.231399595014
NRK	5.18322182406	-1.0	0.42264973081
9030420J04RIK	5.18322182406	-6.78595463644	0.0210332074611
SERPINB7	5.18322182406	-1.0	0.42264973081
1190002A23RIK	5.18322182406	-1.94963651586	0.190533038164
FGFR2	5.18322182406	-1.0	0.42264973081
LOC386182	-5.18322182406	1.59873699013	0.250990934909
GCNT3	-5.18322182406	7.57142857143	0.0170003714681
LOC237504	5.18322182406	-1.27461308615	0.330507028179
GSDMA3	5.18322182406	-1.31638935642	0.318662499233
LUM	5.1779177922	-0.988701636761	0.427000602552
LOC100045391	5.17395375313	-1.08583902587	0.390964282661
TNFSF18	-5.15650448568	1.66447943913	0.237926503711
PHLDB2	5.15650448568	-1.41473686066	0.292762430542
C230071P17RIK	-5.15650448568	1.0	0.42264973081
V1RH1	5.15650448568	-1.76499500659	0.219609707256
LOC382809	-5.15650448568	1.200568451	0.352825222935
SYT2	5.15650448568	-1.0	0.42264973081
LOC380770	-5.15650448568	1.99557684678	0.18410666746
USP17	5.15650448568	-1.0	0.42264973081
LOC381968	5.15650448568	-1.06056212138	0.400035499808
HTR1A	5.15650448568	-1.0	0.42264973081
DBNDD1	5.15650448568	-1.89750694944	0.198195093591
GM550	5.15650448568	-1.66447943913	0.237926503711
OLFR1340	5.1456774552	-1.94552211367	0.190993011316
D130063P19RIK	5.12928301694	-1.91264943157	0.195927591271
IL13RA2	-5.12928301694	1.24538504079	0.33910982861
CLRN3	5.12928301694	-1.28753399406	0.326787666637
GSTT4	-5.12928301694	1.97177391622	0.187399311998
1810005K13RIK	-5.12928301694	1.0	0.42264973081
LOC333756	5.12928301694	-2.32202305001	0.145745558576
ITLN1	5.12928301694	-2.40269246987	0.137793929856
ABCG2	5.12928301694	-3.08666041661	0.0908787594972
ABCB1A	-5.12928301694	1.28753399406	0.326787666637
8030406F08RIK	5.12928301694	-1.87353181385	0.201857409722
LOC385226	-5.12928301694	1.97177391622	0.187399311998
PRL3C1	-5.12928301694	1.06180894302	0.399584343559
4921528I01RIK	-5.12928301694	1.8296148085	0.208802945036
TCL1B3	5.12928301694	-2.10320455205	0.170155569284
CRYM	5.12928301694	-1.97177391622	0.187399311998
LOC385097	-5.12928301694	5.66666666667	0.0297587525899
LOC245475	-5.10153802646	1.84679213788	0.206049092595
DNCLI2	-5.10153802646	1.2944509327	0.324817338382
5330408M12RIK	-5.10153802646	1.0971139976	0.387044980176
LOC100042744	5.10153802646	-3.18142381488	0.086214828303
2410004P03RIK	5.10153802646	-1.0	0.42264973081
SGCG	5.10153802646	-1.79953937687	0.213743170347
A330055I17RIK	-5.10153802646	1.0	0.42264973081
OLFR318	5.10153802646	-1.0971139976	0.387044980176
1700054A03RIK	-5.10153802646	1.2944509327	0.324817338382
C530043A13RIK	5.10153802646	-2.74824854965	0.110821257463
MRGPRB1	5.10153802646	-1.0	0.42264973081
2610028F08RIK	5.10153802646	-1.79953937687	0.213743170347
6530402E24RIK	-5.10153802646	1.48609574569	0.27559051525
LOC382183	-5.10153802646	1.64398987305	0.241901956421
MJ-3000-114_1506	5.10153802646	-4.06894229386	0.0554261050774
OLFR705	-5.10153802646	3.77964473009	0.0634141884183
C130018J17RIK	5.10153802646	-1.33965955539	0.312288281147
5730507C05RIK	-5.10153802646	1.0	0.42264973081
LOC383955	5.10153802646	-2.03447114693	0.178892268196
SEC1	-5.10153802646	1.0	0.42264973081
1110018J23RIK	5.10153802646	-1.98107212938	0.186103733259
GDPD3	5.09085066813	-2.16850183044	0.162278565561
APOC1	5.0851464987	-2.65513387688	0.116534078104
BTG4	5.08274043101	-3.85098181433	0.0601169844221
D930043N06RIK	5.07324898203	-2.97653802223	0.0967646027714
LOC381157	-5.07324898203	3.52709717867	0.0718298536391
GJB3	5.07324898203	-1.60591013709	0.249521225614
0610012D14RIK	-5.07324898203	1.34817003849	0.309996019749
LOC380897	-5.07324898203	4.82811346301	0.0403219437671
MAK	-5.07324898203	2.1676323805	0.162484929782
LOC333621	5.07324898203	-1.43375405315	0.288058371483
LOC268812	5.07324898203	-1.39658397214	0.297342080848
5730409E04RIK	5.07324898203	-1.0	0.42264973081
OLFR1336	5.07324898203	-1.0	0.42264973081
CEACAM15	5.07324898203	-1.21479306389	0.348401950829
D830041I17RIK	5.07324898203	-1.0	0.42264973081
A230102B06RIK	-5.07324898203	6.27380711671	0.0244771313693
OTP	5.07324898203	-1.94145068679	0.191709623135
9430088L24RIK	-5.07324898203	1.55184557029	0.260877130235
OLFR490	5.07324898203	-1.25723711419	0.335589402973
ABTB2	5.07324898203	-1.0	0.42264973081
LOC100047583	-5.07324898203	1.71429299993	0.22860945656
CCDC103	-5.07324898203	1.60591013709	0.249521225614
PCOLCE	5.05407667276	-1.4465324781	0.284741084924
IGL-5	5.04833322089	-1.01499799782	0.416870772314
4930433N12RIK	-5.04439411936	2.40300563674	0.138172514312
4930525F21RIK	5.04439411936	-1.76332406009	0.219898824068
G430096H01RIK	-5.04439411936	1.9547111097	0.189808506333
6330418B08RIK	5.04439411936	-1.0	0.42264973081
WFDC12	-5.04439411936	1.78513920793	0.216163282309
BC043934	-5.04439411936	1.45856910111	0.282061115686
JPH2	5.04439411936	-1.3703104069	0.304128550377
CRISP3	-5.04439411936	1.0	0.42264973081
APCDD1	5.04439411936	-1.35710228749	0.307612284147
EG634762	-5.04439411936	1.73205080757	0.225403330759
C330046G03RIK	-5.04439411936	1.0	0.42264973081
OLFR731	-5.04439411936	2.13175484008	0.166696805849
CYP2B9	5.04439411936	-1.26359550358	0.333718801227
4930558P17RIK	-5.04439411936	1.10148542531	0.385523701886
SVAL1	-5.04439411936	1.0	0.42264973081
DEAR1	-5.04439411936	1.03207908609	0.410499099053
LOC212117	-5.04439411936	1.83532587096	0.207881965619
OLFR893	5.04439411936	-1.03207908609	0.410499099053
4931432M23RIK	5.04439411936	-1.06587742004	0.398116164909
PABPC5	5.04439411936	-1.45856910111	0.282061115686
EG433365	-5.04439411936	27.7128129211	0.00129954570823
CCL1	-5.04439411936	1.0	0.42264973081
ARHGDIG	5.03052194478	-0.973783728079	0.432755697278
SAMSN1	-5.02216190494	4.27217173434	0.0506266422591
