	exp	t-stat	p-value
IGKV8-31_AJ235957_IG_KAPPA_VARIABLE_8-31_3	0.0693515214434	-0.399043442234	0.715820004378
1190002H23RIK	-0.0651137641946	-0.548459620439	0.621708014715
SLC4A1	-0.0649646348853	-0.346616542325	0.761427614364
HIST2H2AC	0.0647917411527	1.03422446943	0.408531691156
MTDNA_ATP6	0.0642883869122	5.92577921319	0.0079701975811
ODC1	-0.0642372480719	0.135388104722	0.9012523359
LOC384415	0.064048674193	-0.813710845817	0.468625856302
FOSB	-0.063698561625	3.47699059602	0.0386561190034
LOC100046496	0.061909649206	-0.300417536737	0.791531524355
ZFP36	0.0609523812994	0.402611273273	0.70878155683
HIST1H2AK	0.058964367021	0.94626414663	0.435520308689
MTDNA_ND1	-0.0585182519153	-2.08957809944	0.171211186716
LOC207685	0.0584112234441	-1.60204884856	0.233976080717
LOC100046793	0.0575130884704	1.2506891658	0.279213102142
LOC677551	0.0571838328566	3.48813287315	0.0698591600416
LOC381799	-0.056910120384	-1.4404415225	0.26547557878
EG622236	-0.0561773366091	-1.62154119655	0.230395381485
LGALS3	0.0557668478632	-0.152554841563	0.889512248021
VPS37B	-0.0556120118919	0.391742230336	0.72151241026
LOC272683	0.0553533603269	1.49523325951	0.211270373341
YBX3	-0.0548365702535	2.35150164161	0.0831799182777
LOC381808	-0.0544981856491	2.34535446678	0.080075100734
CD79B	0.0543336731368	-0.157941636175	0.885315342736
IGKV9-120_V00804$J00566_IG_KAPPA_VARIABLE_9-120_12	0.0541056079699	-0.304572451937	0.776356573738
LOC232065	0.0539926816933	-0.218592090097	0.840718280982
LOC243431	0.0539198844422	-0.499445368659	0.65059721275
NGP	0.0538064802424	3.19611418969	0.0630697673176
BTG1	-0.0533681707823	0.66861374124	0.562521487656
CAMP	0.0529991411961	0.950328890437	0.428173648526
MTDNA_CYTB	0.052965321772	5.63621480191	0.030066791089
LOC432554	-0.0522418479633	-1.44561264465	0.284696323835
LOC384419	0.052099282808	0.824435647967	0.465809182095
ETS2	-0.0518794613868	-0.986430850137	0.400320313228
LTF	0.0517678014951	-1.10130435717	0.334161458164
LOC635815	0.0512455556076	1.91603621578	0.189257714913
H2-AA	0.0508331002002	-2.51082308776	0.0910093241048
FTH1	-0.0507213570956	1.19158755508	0.304687883983
EG629595	0.0506909480109	1.01121530397	0.388310060937
RPS26	0.0505857399729	-0.158800377882	0.88626384984
LOC100046552	0.0502942465487	3.11260563631	0.0359548169826
CD52	0.0501054315425	-3.03873444988	0.0924990369279
HIST1H2AH	0.0499839476267	1.84439616523	0.170884675303
EGR1	-0.0495070909199	-1.28794534903	0.278000866206
IRS2	-0.0489157020038	1.96255760647	0.137736896792
H2-EB1	-0.0478943625927	-0.702218777281	0.553761375837
STK17B	-0.0474193029846	0.935674292328	0.447558560825
EG633120	0.0473748931075	-0.76719579557	0.516965082697
RNU6	0.0471697677113	1.20677698006	0.310565832262
H2-DMB1	-0.0455305605788	0.817572750566	0.470335840415
AI324046	-0.045408549856	0.370669919936	0.735255628714
LOC384411	-0.0453212742182	0.592948954	0.585262343671
RPS4X	0.0443921823889	-1.39396821862	0.237413648682
IGKV9-128_AJ231245_IG_KAPPA_VARIABLE_9-128_15	0.0442762601467	-0.331078240745	0.757834994845
LOC381140	-0.0438745031744	-0.0364178520365	0.972741921843
RPS2	0.0430519313865	2.99917131456	0.0408660223567
HIST1H2AN	0.0429110885468	2.683281573	0.0677125761238
CFP	0.042801277068	0.220370477852	0.839469612041
LY6C1	0.0426789091498	-0.500980695783	0.646102891682
2010001M09RIK	0.042457445584	-0.678675315397	0.536386766848
TMSB4X	0.0421207738915	0.523570314405	0.648006211644
LOC272681	0.0412444861969	1.42844601412	0.247517131996
WBP2	-0.0410847526465	-2.20691272861	0.130563472227
UBA52	-0.0405612314437	1.79150650263	0.181734321004
LOC383712	-0.0403105120391	-0.836012540282	0.47933482675
RPL12	-0.039618745699	-0.424165991665	0.696422166241
LOC635601	0.0391185521779	1.04966390111	0.362166151887
GPX1	0.0386691410079	0.262500677947	0.806570339633
LOC100047998	0.0386131256673	0.742257446612	0.502662385532
FPR2	0.0380523631682	0.334903078777	0.757329298716
PSAP	0.0376451063089	1.24737210618	0.326264804123
ANXA2	0.0376391391692	-2.30894327101	0.0871847687667
EG243642	0.0373136624282	-3.00761161123	0.0500361307199
LOC630305	0.0367261922841	-0.595497183767	0.601356819522
GLRX1	0.0366897975423	-0.815553199237	0.496247079714
PRCP	0.0366560634779	-0.562455163206	0.626182425832
EG623230	-0.0364777201031	0.332877024655	0.757686087188
BHLHB2	-0.0360828767499	0.688542008064	0.533767858715
EG620119	0.0358073268347	0.375469630741	0.730831169584
H2-DMB2	-0.0354572055412	-2.43081575023	0.0755509227882
IFITM3	0.0352120644833	0.829023898799	0.481216389694
H3F3B	-0.0346403382677	-0.977407594903	0.420340538465
LOC100045999	0.0342398570472	0.589172157449	0.587413672331
ALOX5AP	0.0341403498328	-0.96877228729	0.430758854904
PGLYRP1	0.0341167239578	-0.942990333583	0.44470191694
LOC546015	0.0338035032328	-1.32524145591	0.279763865859
EG626175	0.0335251761573	-0.764746719592	0.51828771416
EG637748	0.0335196355826	-0.661303720815	0.570707543256
LOC382230	-0.0334261583903	1.57165191253	0.227181941419
SUI1-RS1	-0.0332264971992	2.98021695062	0.0819541306786
KLF6	-0.0332086786858	2.00951933032	0.117848547861
LOC677215	-0.032933142262	0.584042746193	0.598642032652
COX7A2L	0.0328427651588	-0.763631147951	0.510970730018
LOC630284	0.0328177618985	-0.338468924696	0.752747984207
STT3B	-0.0327880205511	-1.25617744918	0.299039365559
DUSP1	0.0326017337923	-1.11803398875	0.347730910622
H2-T23	-0.032532537974	0.999561246898	0.391777491052
PIM3	-0.032421542101	0.278639106288	0.80050693573
SCD1	-0.0322666593878	-1.30117061687	0.312660448307
RPS29	-0.0322634830773	1.55134935496	0.237472876562
ACTB	-0.0321579127719	1.17456027378	0.357358876783
LOC636944	0.0320821805969	0.405816583805	0.705648204061
TXNIP	-0.031969654127	0.81746812439	0.460022851845
LITAF	-0.0316481710008	1.1463330097	0.343568759953
MTDNA_COXII	0.0315103994152	0.99641932409	0.399058126053
HIST2H3B	-0.0310724395273	0.625567498218	0.593431350893
MAP3K1	-0.0310184814901	-0.111978502191	0.920716579888
HNRNPC	-0.0309567352378	1.01650818531	0.382048176391
0910001L09RIK	0.0307568957162	0.208060195221	0.845361988988
SATB1	-0.0306484030087	0.0213492040631	0.984589598641
LOC231368	0.0306164865537	-0.084818892968	0.937480947297
SLC40A1	0.0305854078372	1.51975758024	0.242037090956
ALDH2	0.030515097611	0.953514126371	0.419797958112
LY6A	0.0302134574072	-0.0635240816804	0.952400385663
LOC637227	0.0296169424192	-1.3464553024	0.249494530554
EG667977	-0.0294209619024	3.1191926291	0.0364888816907
EIF3S5	-0.0293532317844	2.02085905104	0.168015001104
CHI3L3	0.0291977764703	0.269659685815	0.804126927036
LOC630347	0.0290990368918	-1.81812369505	0.193166232867
LOC218963	-0.0288570361525	-1.03427780909	0.401983961506
CTSE	-0.0288554698055	-0.795212299496	0.488950510598
H2-AB1	0.02875091335	-0.659443475209	0.56406569233
IFI27	0.0286662936387	0.4472135955	0.685598414476
TNFAIP3	-0.0286179074814	-1.89466790375	0.143148461329
RPS9	0.0285177067615	1.93035158079	0.174483521827
LOC385277	0.0284702174849	-5.06416769266	0.0171480032885
LOC384422	0.0283965441224	-0.558242561075	0.607738462626
SIF1	-0.0281794202543	4.22712686475	0.0134320085788
EEF1G	0.0278813584046	-3.10931619457	0.0804321249696
RNASET2B	-0.0278492055575	-1.11414129455	0.352395925301
MT-ND4	0.0276958053135	1.39089680579	0.297450986371
RPL3	-0.0276031834893	0.974323969929	0.400753727471
LY6E	0.0274720056384	-0.609211433057	0.586218707088
RPS25	0.0274112384445	4.02142084934	0.0165211070909
ZFP36L1	-0.0273167345232	-1.18227801279	0.344492219274
LOC232067	0.0271717405765	3.70254787403	0.0585457316539
NFKBID	-0.0268318012261	2.61909458284	0.088995966637
MATR3	-0.0267762848167	0.150710072374	0.893824297366
LOC226416	0.0265985500273	-0.921906451016	0.415899822734
A130082M07RIK	-0.0264553258852	-0.853239292585	0.447057603484
LOC672342	0.026257240562	2.54151928743	0.0645807111008
LOC385291	0.0262064482565	-0.888044620207	0.426368700016
RAP1B	-0.0258390967288	-1.13435248565	0.330860310455
CD274	-0.0258178628548	2.28046357981	0.095147175251
ZYX	0.0257195627638	2.93274588518	0.042897535262
SRR	-0.0256617980648	1.65890026162	0.172488768776
LOC213684	0.0256054895633	0.136032390448	0.901040927304
GCH1	-0.0255025128011	0.619862112544	0.569050621007
LOC232060	0.0253986406568	-0.859886077954	0.441086351858
MYEOV2	0.0253572082069	0.472225068881	0.672473459632
LY6D	0.0251963618538	0.0975805247114	0.927081789943
EBI2	-0.0250662358743	1.83532587096	0.207881965619
RPS11	0.0250574099587	-4.17321502502	0.0217586136569
S100A11	0.0250507717528	1.5922203753	0.186873343447
CORO1A	0.0249764482781	-0.55894429563	0.608054514355
NFKBIZ	-0.0248353512046	-1.61818682801	0.247031440286
MCL1	0.0246935938581	0.981461123072	0.387430358788
CD2	-0.0246816891124	-0.674943774963	0.538110541761
LRP10	-0.024477685142	-1.71307445782	0.219445693596
EIF5	-0.0244104741131	0.209032847578	0.84632435369
RPL10A	0.0243586907859	-1.29828699945	0.295690819266
LOC384413	0.0243185515854	0.986854359076	0.399976733166
SCOTIN	-0.0242576697963	-1.06121211271	0.396384192476
LOC630302	0.0242364638849	-0.801134069675	0.506999048121
LOC268700	0.0241091795329	3.02581628694	0.0409598703486
LOC636875	0.0241043306019	0.0454196119923	0.965958710343
RPS14	0.0240178433867	3.12220490958	0.0432755104074
GM1821	-0.0239935258628	-1.0	0.42264973081
RPS8	0.0239533599451	-1.45063704147	0.235359911854
MRPL33	0.0237383543632	1.35845169051	0.291107459207
LOC620678	-0.0235562902726	0.598062401503	0.585594094779
JUNB	-0.0234329415715	-0.481563344035	0.676592627281
MTDNA_COXIII	0.0233773305427	0.4472135955	0.685598414476
IFITM6	0.0232685062818	1.73630079194	0.160909522562
LOC100047316	0.0231300341852	0.495855422268	0.657532812013
PER1	-0.0228436330238	-4.99150497858	0.00976943544705
XIST	-0.0228292458977	-1.96430059836	0.122765591577
TBC1D10C	-0.0225042050238	0.602347033269	0.605200956035
CD69	-0.0224704179084	0.295399686785	0.789778259422
RILPL2	-0.0222109487053	1.91487675262	0.130523414558
RPLP1	0.0222090283596	-1.67497438392	0.171176621853
LOC623466	0.0221403006806	-0.0661490329082	0.952794868912
IGH-V11	0.0221402515257	2.18220981119	0.101423348066
LOC674135	-0.0220638912212	1.33311742639	0.260280187311
1110005F07RIK	0.0220065776234	0.409829862466	0.703024832907
A130010C12RIK	-0.0219894897537	-0.136107971002	0.899986644958
KLF2	-0.0219150090699	-0.768985021681	0.493284464919
LOC100047162	0.0218410291088	-2.39346429442	0.077990680307
LOC100046853	-0.0218054489142	-1.0	0.42264973081
LOC100039571	-0.021729430136	-3.90436864143	0.0597775450245
MT-CO2	0.0216086440062	-0.768768443151	0.495895968021
LDB1	-0.0215198495079	0.521321415347	0.633846380418
LOC675813	0.0214693069525	-2.30623510925	0.140227101504
LOC100043209	-0.0213871935525	-1.51983690878	0.267037098172
PPIA	0.0213128617294	-0.0505560139166	0.963926206081
EG630499	-0.021243104193	-1.26566510288	0.316792089365
LOC100046232	-0.0212237064234	-1.10514751293	0.351740498908
ARL6IP1	0.0212007412446	1.13644596614	0.343613742761
FAM134B	-0.0211883800652	0.390592594007	0.727205520443
NDUFA3	0.0209296138913	-1.73205080757	0.225403330759
EEF1A1	0.0209161643626	-1.28163323815	0.306613585904
RPS15	-0.020881293608	0.030110103183	0.977442227751
LOC100041864	-0.0207962219057	-1.0429453873	0.40192066883
IRF4	-0.0207741203244	-0.813710845817	0.49504349429
PSMB1	0.0207629912774	-0.634907757915	0.587283523175
LOC240672	-0.0207507966807	-3.66371137852	0.0249719016798
LYZS	0.0206113482267	-0.360480295114	0.742409029078
LOC636752	0.020506987365	1.1013928644	0.339932426871
H2-Q6	-0.020477154774	0.87670805932	0.448724385774
RPL24	-0.0204575402876	-0.0813623529509	0.939203451759
IGHG	-0.0204514963389	2.16924326532	0.101747717135
MMP9	0.020396747511	1.16737998323	0.362761173179
CLEC2D	0.0203748185778	-2.9601411443	0.081970059728
MELA	0.0203390009155	-1.48841681507	0.2449697265
MALT-1	-0.0202440261679	0.988746569461	0.386938034793
TPST2	-0.0200778433918	-0.819436031571	0.461119240318
LOC100043391	0.0200619415993	0.141636418919	0.894217525263
CYBA	0.0200031566422	-0.736838464778	0.53555531327
HVCN1	-0.0199330510379	-3.88640549443	0.0180275075538
MT-CYTB	0.0199175252658	0.0192252400834	0.986004161671
CST3	0.0199108421255	0.648523387987	0.576551526584
UGCG	-0.0198840118588	1.64017566401	0.236821495845
HMHA1	-0.0197674167749	0.749531688996	0.525101013115
5630401D06RIK	-0.0197467923277	-1.20864030931	0.34506553527
LOC640340	0.0197245956605	-0.177782655284	0.870120315279
IAP	-0.0195826968907	1.97870981816	0.179637790288
LOC630253	0.019579302307	2.37955708766	0.0907786286548
H2-Q5	-0.0195378033534	-1.37578745726	0.276668129025
H2-DMA	-0.0194861580215	1.39938511625	0.235587570729
LOC243439	0.0194354709339	2.14524308026	0.157200104689
CHI3L1	0.0193115794364	1.99080454899	0.11827062729
CCL9	0.0191977977392	-1.14333923959	0.317856822718
POMP	0.0190680231169	-1.14818356107	0.330157954269
GPR171	-0.0190439632963	-0.757563710221	0.492802916766
SPATA13	-0.0190390948849	-2.71607911756	0.0902053707697
LOC329076	-0.0190276826711	0.467194937332	0.684400970389
FGD2	0.0187810503636	1.73188597201	0.159094842087
CD97	-0.0186837808263	-0.166845566556	0.876303143626
PLAC8	0.0186486461376	2.62291090252	0.0763954473094
2310009A05RIK	0.0185796739327	2.70208989692	0.0928675456112
PLRG1	-0.0185741178772	-2.26014512595	0.104094152371
GIMAP6	-0.0185731208371	1.5892048144	0.239172473752
GNL3	-0.0184855839875	-0.445793114636	0.690352938361
2700094K13RIK	0.0184441144907	2.26437339433	0.148458651851
PGD	0.0184366260864	-1.10259246612	0.361556756018
MRPS24	0.0183634352834	0.0238238778334	0.982233137192
LOC385109	0.0183115420283	0.686973873776	0.561927151523
LOC100047353	-0.0182578307144	1.51951316547	0.251428764766
UBB	-0.0182481181307	0.144841364876	0.891914433756
UQCRH	0.0182420995011	0.706369205981	0.527891216455
LOC380799	0.0181209215307	1.17403490374	0.337705539393
EG668829	0.0179472398076	0.0928476690885	0.930737872457
MYD116	-0.017939840193	-1.42158463341	0.230910677053
LOC100047815	-0.0179126097782	3.07584597398	0.0440874396551
EG666609	-0.0177793453641	0.985091999927	0.388436241237
RPL27	-0.0177564119535	-0.407246257057	0.71339471832
MTDNA_ATP8	0.0177342468291	0.0360322994169	0.973086915117
SSR4	0.0177298287712	-0.742832600078	0.50947060595
LOC630337	0.0176787249653	0.589137891538	0.607078176525
LOC268569	0.0176589116311	2.73679122947	0.0565365847966
RPS3	0.0176480768057	-3.06470117972	0.0376788247851
TSC22D3	-0.017621018371	-1.6917480823	0.206037616837
LOC380805	0.0175907774178	-0.401190478823	0.713553075201
IGK-V	0.0175848311731	1.01355437299	0.38881221802
LOC100047615	-0.0175806303006	0.998571061107	0.386139155878
IGKV4-53_AJ231231_IG_KAPPA_VARIABLE_4-53_12	0.0175658001929	-1.09931661793	0.333719329777
LOC665237	0.0175378405223	0.138411324477	0.902232025433
PRSS34	0.0175224406698	-3.5978744365	0.0270657770689
LOC100047628	-0.017520189066	0.951302988309	0.441465716606
RSAD2	-0.0175092762358	2.85149295948	0.0699959461596
IL1B	0.0174024644803	-0.618691022858	0.59012692051
LOC676136	0.0173787991068	0.123208300942	0.909580927091
NCF4	0.0173157798181	-0.379210284942	0.731060486052
HBB-B2	-0.0172957028749	0.732142986845	0.520422310866
LOC674087	0.0172474929889	1.10022455854	0.333247233662
3110001D03RIK	0.0172259550667	0.0708029295318	0.947022328442
CHCHD1	0.0172106057363	-1.11349833521	0.370467899801
A130038J17RIK	-0.0171746853929	-0.452427708652	0.67522891769
GSTP1	0.0171469490538	4.37508837303	0.031392168608
LOC100044439	-0.0169545118403	-0.336245121119	0.76131767256
F13A1	0.0168740848917	-0.612284284749	0.598795692233
ENSMUSG00000074075	-0.0168525759437	0.417437761288	0.713532417686
COX5A	0.0168356423054	0.52031060698	0.64240125943
EG668668	0.0168337436856	0.231286510159	0.83247057919
LOC386218	-0.0168330261828	0.209873294453	0.844577394236
NUDC	-0.0167080918063	1.99927960535	0.129278516068
ERP29	0.0166733527284	-0.390549846856	0.720279402161
ELOVL5	-0.0164032875526	-1.10622276851	0.332138808759
SOCS3	-0.0163649919079	-0.324214706988	0.762696964858
GSPT1	0.0163486428855	-3.40544652207	0.0365067905454
LST1	0.0162984472163	-1.38039407594	0.242984666451
HP	0.0162597170829	-1.0	0.42264973081
H2-OB	0.0162317691076	1.0	0.42264973081
NEDD9	-0.0161249477737	-2.30208546101	0.11188274703
SESN1	-0.0160561110048	-0.724882435609	0.526799365373
LOC100042405	0.0160369627235	-0.802895645904	0.501641396675
ZFAND2A	-0.016013120129	2.54898732535	0.119522953662
HIGD2A	0.0158838515924	-1.0	0.42264973081
RPL36AL	0.015878563505	0.447785114705	0.682353702837
EMP1	-0.0158632315539	-0.594874746577	0.602596751712
ATP5G3	0.0158347854534	1.54715812335	0.204364555008
ARHGEF3	-0.0158257753185	-1.73930141421	0.223012855847
IGKV4-73_AJ231216_IG_KAPPA_VARIABLE_4-73_18	0.0158134397229	-1.39591343285	0.293104214664
ATP5L	0.0158009564547	1.39062756075	0.237546085674
SQSTM1	-0.0157409430292	0.271856259951	0.811046568111
LOC100043991	0.0156617496567	1.68555928793	0.233637697354
LOC100040605	-0.0156521120937	0.0306713836066	0.977283849529
PLEKHA2	-0.0156443596723	-0.78837283981	0.477700066021
E430033B07RIK	-0.0156324795253	-0.0639311618891	0.954039087549
PIP4K2A	0.0156211144507	0.978233166798	0.391539302022
SFRS1	0.0155985563934	0.725469222539	0.525494926088
CHI3L4	0.0155972174964	-0.775835155236	0.518411407546
UQCR	0.0155934008816	1.52694378558	0.243405667182
4933421G18RIK	-0.0155438624877	0.289879196201	0.786427678766
RPL41	0.0154888390788	-0.503948468791	0.652859024137
LOC665032	-0.0154803930168	0.746503617757	0.496913765775
ARPC5	0.0154731578034	-0.422778258802	0.694437043261
ALAD	-0.0153561352146	3.16417448665	0.0830889427956
TCRB-V8.2	-0.0153355293423	-0.566006564481	0.623615627497
TREM3	0.0153213082602	2.79405170128	0.0520897004069
SFRS5	-0.0152144252684	-1.27349577521	0.311860304716
IFITM2	0.0151943674542	-6.78581450809	0.00351966531945
DGKA	-0.0151401938607	-0.381239509819	0.733909413607
LOC673501	-0.0151292979193	0.74697624948	0.498910032364
SLC25A5	0.0151010307541	-0.274672082189	0.799108986144
A130026C10RIK	-0.0150481324508	-3.26935158614	0.0327060243067
GLO1	0.0150338480855	0.29255686567	0.786219975028
SORL1	-0.0150092857234	0.307916048185	0.78133576094
LOC381999	0.0150046842187	-0.674785868539	0.546199861919
LOC384206	0.0149277768206	1.95378749444	0.143021026669
LOC232890	0.0149154953504	1.05877460541	0.349853166473
LOC100045877	-0.0148929664147	-1.82679996922	0.164476258141
MBNL1	-0.0148862065624	-0.119925070239	0.911200608089
SERF2	0.0146555625697	-0.189132349176	0.863402655956
TXNDC5	0.0146421186919	3.71307067775	0.0384130094446
MEF2C	-0.0146270553697	-1.57664106412	0.202455387839
AURKAIP1	0.0146137210921	0.529793590898	0.64379301311
D530007E13RIK	-0.0145685912449	1.954557085	0.123459229899
LOC100047827	0.0144385102568	1.63216479646	0.241801991964
RELA	-0.0144224578469	-1.93349259484	0.126004855488
LOC383196	0.0143815065182	-0.519111920676	0.638378978509
AI467606	0.0143673517556	0.979075562485	0.401665720415
SELL	0.0143287088061	0.590088821074	0.603545609043
LOC626309	-0.0143237136717	0.0880314434046	0.934782702276
1810026B05RIK	-0.014308015208	0.169327309842	0.875606564073
GRN	0.0142900953955	-0.0553848775622	0.959148722016
C730026O12RIK	-0.0142723987854	0.375674853666	0.736541409928
ETS1	-0.0142718309488	-0.618477869614	0.577979500044
RNASE6	0.0142487318101	0.675395153041	0.54994967972
EIF1B	0.0142196091561	1.0	0.42264973081
UVRAG	-0.0142171232003	0.646251624921	0.563687331387
LOC382092	-0.014213295693	3.10470817115	0.089963147062
ATF4	-0.0141250570796	-0.225312031823	0.833052392534
BACH2	-0.0141199245605	1.8486014118	0.170127624768
1810064F22RIK	-0.0141117712096	2.22923674781	0.139813077166
ACAA1A	0.0140556454069	-0.898960015454	0.444752998348
ATF3	-0.0140036759457	0.54392829322	0.628736557327
DYNLRB1	0.0140005893201	3.12671101119	0.0734335173188
LCK	-0.01394803966	-0.238466963022	0.823388780041
D19WSU162E	-0.0138986568923	2.93446800087	0.0960707802747
LOC270037	-0.0138796390626	1.57148329417	0.207512165662
ATP1B3	-0.0138350051669	0.454623891899	0.672984957792
TMBIM6	-0.0138232826686	0.497310925159	0.646175516315
LOC385825	-0.013803134166	1.45600954698	0.219340545531
1810006K21RIK	0.0137829999353	3.20312780989	0.0467541134752
COX6C	0.0137479205407	2.22756039569	0.144940944284
DNAJC7	0.0137365893685	4.07853501252	0.0208344476441
SERINC1	-0.0137357687868	-1.58113883008	0.193731003484
A930005H10RIK	0.0137350769745	7.06810234953	0.015598381631
LOC381776	0.013731214681	-1.14931857429	0.35865623664
C920004C08RIK	0.0136399894516	-2.88974434217	0.044890125653
LOC385699	0.0136230985393	-1.91565257044	0.193166035423
GIMAP1	0.0136174126141	1.24216361411	0.303750230417
TALDO1	0.0135878776871	0.37618645043	0.726746134663
ALAS2	-0.0135644579221	-0.994729058571	0.379852035289
SIRPA	0.0135538390824	1.13000282497	0.343349283811
LOC386005	-0.0135186006901	-3.62125907518	0.0479164881492
EG268795	0.0135068910524	7.5940561704	0.00203558134373
F2R	-0.0134840810996	-0.188512098916	0.863746275751
3110001A13RIK	-0.0134470794011	-2.16772441196	0.100078501475
ARHGAP4	-0.0133642164255	-0.208798300389	0.845421585178
1110020P15RIK	0.0133624955004	1.01230446824	0.370748877096
SFXN1	0.0132844466463	-0.0565934953327	0.957814117809
LOC100042427	0.0132602566327	0.955394632948	0.400576371858
LOC544904	0.0132187122364	-4.72795589644	0.0145504108852
MAPRE1	0.0131829119612	0.194711303676	0.860425403711
BCL6	-0.013173449143	-1.08505751606	0.35557661782
TYROBP	0.0130839031641	-1.78869469721	0.209151187177
SSR3	0.0130656053566	-0.478784740278	0.661291745533
HERPUD1	-0.0130654700546	-3.15445052536	0.068412198067
0610040O15RIK	0.0130590513598	2.12687127683	0.119069251391
TUBB5	0.0130242320583	5.01955736803	0.0297901939706
PRKAR1A	-0.0130234121962	1.12597783591	0.323161692501
ANXA3	0.0130076791439	3.98227203566	0.0222535820351
CXCR5	-0.0129808847122	1.08449478495	0.361819253013
LRG1	0.0129806381492	0.272324682046	0.804596024686
PRTN3	0.0129545827882	-1.15561856874	0.313520200203
C130078N17RIK	-0.0129452641906	-1.25150858624	0.2891118379
ARIH2	-0.0129350509228	-0.683763458758	0.532014876355
DGKD	-0.0129268980973	3.0725226357	0.0823316775161
ATP5J2	0.0129201883888	-0.770207984237	0.49346012975
LOC672339	0.0129114138372	1.84756874354	0.177776429571
RNF44	-0.0128934046968	-0.286733140301	0.788769057239
MYO1F	0.0128932489003	-0.0345547370233	0.974757494113
6720456B07RIK	0.0128487287137	3.24335779759	0.0467288028061
B930008G03RIK	-0.0128409869983	-2.4752395811	0.0689789191217
9930031P18RIK	-0.0128331936959	-1.0825795472	0.344998122906
HMGN2	-0.012829020966	-2.54887009563	0.0911883990929
CENPA	0.0128194191212	-0.496216843506	0.656672441707
EGR3	-0.0128181116938	-2.09534945221	0.146803008579
2600009E05RIK	-0.0128180694654	0.341650318858	0.761957379331
C530027B15RIK	-0.0128043032423	0.896269133897	0.444082704388
IGHV10S3_AF064446_IG_HEAVY_VARIABLE_10S3_9	0.0126857690975	0.77062463791	0.490617161638
UBE2O	-0.0126762422065	1.42291151796	0.227921055785
OSBPL9	-0.0126313217749	7.08850707239	0.00395600350558
C3	0.0126309899611	0.0	1.0
4632417K18RIK	0.0126251145812	1.5309117098	0.242845283163
HS3ST1	-0.0126207775965	0.848272635879	0.477958520638
IRF1	-0.0125789688176	-0.558670226954	0.61661357681
EIF4A1	-0.0125518324581	0.629841088591	0.567060350187
LOC100045864	-0.0125456771219	-0.905151392945	0.457572460141
PRDX5	0.0125394927603	-0.297846811854	0.78673278
NGFRAP1	-0.0125383873731	-0.588513378175	0.595679256573
SH2D2A	-0.0125147446636	2.91232748436	0.0442730079435
EIF3F	-0.0125103248133	-0.582063845302	0.59913530607
5430434G16RIK	-0.0125000303901	0.951302988309	0.441465716606
KLF9	-0.0124633126845	-0.770767545451	0.493849663859
