	exp	t-stat	p-value
1700028D13RIK	1.48051133676	-2.41422783561	0.087789638167
1700061J05RIK	-1.77702384609	6.51607543928	0.00480580870311
1700067C04RIK	1.50726014373	-3.05172400302	0.0454121091386
1700108M19RIK	-4.68182403997	3.13829903982	0.0882937658227
1700125D06RIK	-7.79224802967	3.05059407042	0.0927488108232
1810048J11RIK	1.51392316379	-3.55807595965	0.0397073728471
1810062O14RIK	1.34706799756	-3.62265158123	0.034573111208
2010001F03RIK	-1.31834699287	3.76197622835	0.0229078627157
2010011I20RIK	-1.07968017469	4.02907037935	0.0444538748929
21716071_3233_RC	-1.32698132261	2.18299425504	0.0955589216113
2210010N04RIK	1.57228495833	-4.51735171452	0.0334232680025
2210011C24RIK	-3.30580842952	5.25225731439	0.0172537477318
2210023G05RIK	-1.58978574606	4.24822935161	0.0501111972026
2210407C18RIK	-2.03719861795	5.60730420658	0.00821427157721
2210409F01RIK	-1.64210640782	2.27509479759	0.0861784625501
2210409H10RIK	-2.79273288769	3.22072673361	0.0633417818753
2210414H16RIK	-1.28330680086	3.49285951484	0.0593852579635
2310002F18RIK	1.43258192899	-2.60837420322	0.0595762252262
2310004H21RIK	-1.32725107199	3.95131254304	0.0543668263571
2310007A19RIK	3.01252709788	-4.59552281919	0.0236217309528
2310008I22RIK	-1.16961681888	3.61961153929	0.0569487027717
2310010B21RIK	2.76255672306	-6.18705332305	0.0185096939769
2310016G11RIK	2.51203097827	-3.70471342681	0.0338438868157
2310022B05RIK	-1.38450100999	4.95170010146	0.0360347270848
2310040A07RIK	-1.39615948907	2.4396608535	0.0883809389231
2310051F07RIK	-1.10149430369	9.9206873853	0.00369716082476
2310076L09RIK	1.60926109684	-2.76682951055	0.0546036856493
2410017I17RIK	-1.97943867752	3.35038688078	0.0357076149824
2410018L13RIK	-1.89812038598	4.821182599	0.012190676075
2410072D24RIK	1.64474677284	-3.14789765418	0.0868874905822
2410076I21RIK	-2.62777085695	3.04901973012	0.0844242845322
2410164B09RIK	2.87009067741	-3.42094195755	0.0443004216968
2500001D14RIK	2.18220333122	-2.59038026048	0.0946284390531
2510003D18RIK	-2.08386728924	3.30279460067	0.0354069160991
2510042H12RIK	-1.4157874781	4.42978519385	0.0124472424905
2510048L02RIK	1.06311004385	-2.16467174367	0.0970140433488
2600006K01RIK	-1.73759435645	5.98627474223	0.0120835032847
2610103J23RIK	1.04080775036	-7.46575049179	0.00436013947
2610103N14RIK	-1.74679070987	2.99356889339	0.0836478029245
2610207F23RIK	-3.65950945409	3.70121556458	0.0558129824697
2610301F02RIK	-6.42066204847	5.61814923109	0.0302517657632
2610302F08RIK	2.11547721742	-5.7079967972	0.00802653014212
2610305M23RIK	5.6534422386	-4.89005764337	0.0393660109402
2610315N17RIK	-1.0977368017	2.26652544609	0.0860577192513
2610528M18RIK	3.14404636962	-3.70935470411	0.0381705308109
2700055A20RIK	-1.08891771812	8.98069555867	0.00749056878426
2700097O09RIK	-1.32990255005	11.577203269	0.000361837621197
2810002O09RIK	1.00660273482	-3.81356384905	0.0543538596426
2810029C07RIK	-1.91114006861	2.48971393873	0.0699702411711
2810037O22RIK	1.21541865529	-3.65584442381	0.0397464734887
2810402A17RIK	-1.88720822975	3.18524765928	0.0402695465514
2810403G11RIK	6.08037341646	-3.22580645161	0.0841476982151
2810410P22RIK	-4.04191738907	3.26219782769	0.082408227891
2810441E16RIK	1.76366838771	-3.80644511194	0.0201487292381
2810453I06RIK	-1.38860970403	4.6367518684	0.0184441091924
2810455B08RIK	-1.84149352435	4.12915571868	0.0535515464787
2900072M03RIK	-1.51651123104	7.00051804529	0.00337946601168
3110004L20RIK	-1.16568276272	3.17701160017	0.0346876096061
3110043J09RIK	2.59903768593	-2.66674679367	0.0909252708977
3110050L10RIK	-1.69811466519	3.04943039055	0.0402694590706
3110056O03RIK	-1.23328385542	3.87383300846	0.0522545594516
3300001G02RIK	-1.23261753502	6.05111852018	0.0198911763989
381484	1.80841523577	-2.6381899287	0.0829054787342
3830402I07RIK	3.24056054404	-9.64871230716	0.00145002033128
4432409M07RIK	-1.48583732512	5.32391417598	0.00678048290808
4432416J03RIK	-1.43270204154	3.06665337018	0.0749878476706
4632418H02RIK	1.87016256236	-4.02990062035	0.0239488393483
4632422H02RIK	-2.26388080952	3.10858626864	0.0813885340591
4833408P15RIK	-2.54010826494	3.7887516645	0.0383402934827
4833409J19RIK	2.69785655713	-3.64482350584	0.0674772567586
4833412L08RIK	-1.4035783839	2.64262579159	0.0648016836377
4833412N02RIK	-1.38506096651	5.27025329962	0.0341470654089
4833417J20RIK	4.00817393145	-7.36505902815	0.00863579066457
4833419P04RIK	-1.49136578167	4.34400486194	0.0340201213209
4833444L21RIK	-3.09337149814	2.91903737913	0.0908334336901
4921513I03RIK	2.91328836681	-3.70052919862	0.0284032722164
4921517J08RIK	1.07429378235	-3.82529886315	0.0280581991062
4921528G01RIK	1.00900124609	-3.52634384194	0.0331838136129
4922501C03RIK	-1.47314849739	2.78392780732	0.0994040250243
4922505G16RIK	2.49569516262	-6.18282077431	0.00743324582043
4930417G10RIK	2.61598939634	-3.6875	0.0228624197609
4930431B09RIK	-1.51502646539	2.74396721498	0.0958383309979
4930438B07RIK	2.16397573511	-3.49348248736	0.0404219221455
4930438O05RIK	-2.45204453112	3.14371672214	0.0490713677661
4930447J18RIK	-3.61244323714	2.80769230769	0.0984265884924
4930449I04RIK	6.27922364393	-4.28282380566	0.0504295430906
4930486I03RIK	1.79141337819	-4.75270820629	0.0291577611123
4930504G24RIK	3.27763881874	-5.162673844	0.00974219234252
4930511J15RIK	-4.53492181822	12.2	0.00182888146895
4930520K10RIK	-2.55500927862	4.86986333096	0.0282323792067
4930527E20RIK	1.89812038598	-2.65165042945	0.0758555441729
4930534P07RIK	-2.06228427825	2.36502650802	0.0772591920571
4930550C14RIK	-2.30426222059	5.24099755326	0.033254321821
4930568H22RIK	2.51784830486	-2.86540159765	0.0541552337795
4930571K11RIK	-4.85798099513	3.88290137358	0.0603815227004
4930577M16RIK	-4.71881824746	5.79494567264	0.0285110141267
4932441B19RIK	-2.23379718461	2.36227795631	0.0857716986306
4933404M02RIK	-1.65770500739	4.34594024917	0.0242715012567
4933409G03RIK	-6.00749453655	7.06129438935	0.0194715564808
4933409N07RIK	1.38970620932	-2.72896916935	0.0581305898368
4933411D12RIK	-1.51166521438	9.60731631381	0.00406343768167
4933425L21RIK	-1.00348056873	2.6147495668	0.0824605115262
4933428G20RIK	-1.0522599601	23.9910632911	4.38918543352e-05
5330416C01RIK	2.53119124428	-3.62714272997	0.0402203042295
5330430C04RIK	3.00781950446	-3.02079026954	0.0671099392842
5730409K12RIK	2.78710623821	-2.64674576752	0.0830165995898
5730442P18RIK	3.13170567921	-3.0443529865	0.071883220172
5730458M16RIK	2.90454284075	-3.85547738709	0.0404114328413
5730469M10RIK	-1.08530161096	4.64928254146	0.010865142279
5830410F13RIK	-1.26215229328	3.53869347363	0.065482271841
5830416P10RIK	-1.99291057521	2.73529985285	0.0662265199357
5830419M17RIK	1.55198517827	-2.46202501291	0.082237512419
5830458K16RIK	2.71535913798	-2.8179546241	0.0884457006042
5830476G13RIK	-1.4047829721	2.55932352623	0.0927726839375
5830484A20RIK	1.60959447782	-2.70579634093	0.0706686470711
6030419I20RIK	-1.20182804584	4.93878455901	0.0301396815333
6030436C20RIK	-1.40156126702	4.37667754107	0.0417285708158
6030449M12RIK	-1.2025578413	6.28810457636	0.00386602559159
6030458C11RIK	-1.27817957883	3.84837165731	0.0285235023564
6030468B19RIK	-2.84770002518	5.29203227944	0.0157002367074
6030470M02RIK	-1.48716800549	6.21446372157	0.0179641169149
6030495H03RIK	3.82542649498	-5.63533158078	0.0208878188688
6230400G14RIK	-2.83457639079	3.04198032782	0.0700876660286
6330414G02RIK	1.2212809459	-2.96153702537	0.0415330989173
6330444G18RIK	-1.25252813931	2.62846854939	0.0954117725119
6330503K22RIK	-1.06908388585	4.9505800947	0.0078100904284
6330505N24RIK	-1.85584901559	4.96593994618	0.0250654401835
6330562C20RIK	-1.9676143172	3.71932296334	0.020487439778
6330566F14RIK	-3.20625377452	4.24267435874	0.0411228763911
6332401O19RIK	3.01380579953	-4.23464324233	0.0240568113955
6430514E13RIK	2.7430657937	-5.24743839946	0.0193990446064
6430526N21RIK	1.49012268735	-2.56028015708	0.0738159036412
6430548O12RIK	-1.48589303982	3.07650226016	0.0370600608645
6430628N08RIK	1.81991838352	-2.75623619174	0.05107818242
6720407D17RIK	-3.94485844581	7.73404063963	0.011372959376
6720453O12RIK	-5.72792045456	4.2552488596	0.0510359017959
6720458E07RIK	1.11875681656	-3.1013308739	0.0697501517448
6720480F11RIK	-1.26415756279	3.70398598744	0.0208888135497
6720489N17RIK	-2.99330534743	5.58772000381	0.00503663757919
6820427D17RIK	-5.55458885168	4.13092194662	0.0539064197418
7420426K07RIK	1.93643487122	-2.92857142857	0.056415910097
7530420F21RIK	4.82442843542	-4.70302254435	0.0423592364725
8030467N07RIK	-2.03727924838	4.27547640014	0.0422091132995
8030476J24	1.88513604297	-3.41277875397	0.0549198334758
8430407G10RIK	-1.6295584436	4.59916640341	0.0252405029395
8430419L09RIK	-1.02804030504	4.08382178177	0.0176094730133
9030205A07RIK	4.60486205816	-3.03488489333	0.0935805363236
9030227G01RIK	-1.65219701642	5.18829354387	0.0121375590235
9030425E11RIK	1.97437419232	-5.14246903492	0.0133164649352
9030614H07RIK	-2.70290375809	6.3948117268	0.0061101136977
9030619P08RIK	1.26205663891	-2.93941948621	0.0892594768408
9130005N14RIK	1.29231643878	-3.00380669168	0.043769924353
9130020G22RIK	1.16096810767	-4.20931610081	0.0161524443469
9130409I23RIK	-2.28856949794	2.39668508129	0.0831635395164
9130604K18RIK	1.8342003182	-4.18443029617	0.0313401006871
9330174H21RIK	-1.05852607661	4.59403533531	0.0112060502639
9330175B10RIK	2.39940684757	-2.60146221072	0.0698789033214
9330185J12RIK	-1.2294094344	4.44298113698	0.0175193556153
9430019C24RIK	3.61330712642	-6.13452788994	0.0177889309762
9430020B04RIK	-1.45734830414	3.28687867567	0.0304162162645
9430028F23RIK	2.08062931991	-3.07404633969	0.0460605313459
9430073L23RIK	-2.8767286251	3.24863293711	0.0476092904404
9430088L24RIK	-2.05274146207	3.55621305186	0.024020614766
9430088P09RIK	1.12762442886	-3.82343785654	0.0267900626465
9530005P22RIK	-1.26012598321	4.20371458629	0.0414451503018
9530007E02RIK	-1.07602119597	2.7032254411	0.060356236564
9530019H20RIK	2.32192809489	-3.18401178303	0.0336303562698
9530022L21RIK	5.12928301694	-5.56455620102	0.0308105049288
9530027L17RIK	-1.60973040587	2.21592121814	0.0928166297032
9530053J19RIK	-1.03796168287	3.01024284515	0.0651599757772
9530059O14RIK	4.48112668974	-3.24910772843	0.083090791902
9530061L16RIK	-1.57594562736	2.71616352976	0.0560526625505
9627947_63_RC	2.60665757182	-2.78151794984	0.0644171394365
9630003L17RIK	-4.89724042557	6.08511063405	0.0250849841489
9630013D21RIK	-3.44183755862	4.14320458107	0.0360342616624
9630041B11RIK	2.60665757182	-2.57760893012	0.0818724437802
9630046P06RIK	1.2705368693	-2.76732363675	0.0680613770734
9830002I17RIK	1.05586981131	-5.86082075293	0.0268811982853
9830160N02RIK	3.61244323714	-3.42605975759	0.0697672512699
9845300_2519	-2.2370391973	2.45676907456	0.078009344611
9930004G02RIK	-1.06293034148	4.09928818043	0.0481291576169
9930104H07RIK	-2.94291890479	3.07975307975	0.0596218096437
A130015P11RIK	-1.4776857644	4.16107866373	0.0238903898557
A130017M23RIK	-2.39023410828	3.55371157797	0.0247346007786
A130027D22RIK	1.61199270669	-3.16115022143	0.0743802500951
A130028M21RIK	2.46918618616	-5.10366051184	0.0075777760704
A130041O12RIK	-1.9099246557	3.93551358123	0.022392007179
A130056J21RIK	-1.83944504369	3.17979926222	0.0574546809483
A130087I02RIK	-2.04264433741	2.34328289569	0.079196839483
A230021I18RIK	1.57703402912	-2.83708919461	0.0505927931393
A230024N07RIK	-3.81526012014	3.88780950684	0.0507982285805
A230051G13RIK	-1.00647559765	5.30501470812	0.0336976476527
A230052B14RIK	-2.82126052408	2.94274187277	0.0855305952583
A230055I01RIK	5.01495034147	-3.61538461538	0.0687133326982
A230077I10RIK	-2.9893527558	3.28794145419	0.0538130872347
A230079E18RIK	-3.42998784074	3.69239797651	0.0543745948182
A230091B22RIK	-1.43780880694	3.34861134943	0.0776965175393
A230091C07RIK	1.64138793418	-2.43653022486	0.0796534360779
A230093N12RIK	1.4766127784	-3.51729656369	0.0577838224819
A330008L17RIK	2.12810482575	-2.90672137058	0.0469726055988
A330029H11RIK	-2.32192809489	6.46394683577	0.00415123634267
A330073P05RIK	-5.9464189598	4.14924284855	0.053468839555
A430023D23RIK	-1.30081320027	5.92066528706	0.025891340324
A430043M19RIK	-1.8462905846	2.63479869802	0.0974265420774
A430057M04RIK	-2.32192809489	2.70120017993	0.0575444799886
A430088A22RIK	1.58496250072	-2.31952964755	0.0811924236507
A430090J22	-3.20086870865	2.98953208545	0.0895948026323
A430105D21RIK	-1.35658574469	2.59692886109	0.0608908880699
A430107P09RIK	-1.07312062104	2.14419174668	0.0998429138196
A430110O13RIK	-4.07744408543	3.15924554611	0.0814459823689
A530041J03RIK	-3.5739913829	8.48528137424	0.00553070667908
A530095B06RIK	-1.79595015879	2.45133024912	0.0705535052397
A630031M04RIK	5.51306958224	-3.24235725392	0.0833950133899
A630038E17RIK	-1.13148392514	4.03328398196	0.0168670061223
A630047E20RIK	1.01407518521	-2.63537577576	0.0602013985567
A630054N20RIK	-1.35619492522	3.44880569614	0.0663283096755
A630063F18RIK	3.23477614579	-4.40803917853	0.0324988323845
A630076E03RIK	-1.05999998974	5.37298100588	0.00585894129351
A630085E16RIK	-2.55019708256	3.29033672889	0.0375045373089
A630090P18	-1.87214078166	2.78687193113	0.0913352424597
A730023M06RIK	-1.08563007153	3.26610562261	0.0310663465125
A730029I18RIK	-1.2691159038	3.03940186447	0.0737730986059
A730041D04RIK	2.43773654754	-3.73161950188	0.0316315160022
A730068E08RIK	-1.25199380407	4.09006555022	0.0342784615636
A730094F08RIK	-1.03442741014	3.08301512893	0.0518633859496
A830019P07RIK	-5.01495034147	11.75	0.00716534084498
A830022J10RIK	1.54156990521	-3.33744726054	0.0419150545635
A830048E23RIK	1.64126994162	-2.43815001009	0.0775163810579
A830073O21RIK	2.15055967658	-3.39944848468	0.0391066310322
A830081L15RIK	-1.15708110553	7.35632296543	0.0109075718781
A830082G19RIK	-2.99330534743	5.71009334877	0.00470752195603
A830097B02RIK	-1.6052824851	3.06585678185	0.0385018072522
A930005H10RIK	1.13075118357	-7.03302222818	0.0157793801189
A930005K01RIK	-1.76553474636	4.57532530097	0.0159988318258
A930006B21RIK	-3.55626218847	8.04122220888	0.00129828932883
A930009E11RIK	-4.79007693063	3.04997140665	0.092781576747
A930010I20RIK	-1.39485961734	4.38512203395	0.0130835499833
A930010M14RIK	-2.28396024469	2.61242743991	0.0607673393154
A930014I12RIK	1.76918021903	-2.84022552431	0.0471252641733
A930015K17RIK	-2.95716380209	12.0885461482	0.00569388552272
A930024F17RIK	-2.5073416036	3.96361960509	0.0166335445971
A930024K11RIK	-1.34050616933	3.31403734249	0.0404537641143
A930026I22RIK	-1.62295812871	6.02679021405	0.0206436179633
A930026L03RIK	1.09509288016	-3.25374447468	0.0393662037996
A930027O03RIK	-2.34663889074	6.89532949355	0.0184415320987
A930038C07RIK	2.43295940728	-2.44969633746	0.0852318037066
A930038D23RIK	2.07256862595	-3.25299096332	0.0693944873461
A930039H18RIK	-1.50208222865	3.06987542305	0.0546955899304
AB041550	-2.46317402032	2.85811969091	0.0519846048661
AB182283	-2.1664511374	3.93212838846	0.0362514092874
ABAT	-1.0026791002	3.05089614926	0.090542178879
ABCB10	-1.38070750654	2.53581803021	0.0900927049423
ABCB4	-1.15466747098	4.78732907866	0.0262487561812
ABCB6	-1.66007865956	5.38927666901	0.0253006238803
ABCG4	-1.52171488396	5.89546651504	0.0254494805349
ACACB	2.91194382333	-6.80538411936	0.0058933718092
ACBD4	-1.13218714017	2.81392307373	0.0768015090446
ACHE	-1.4502692924	4.50110538953	0.0165319467209
ACP1	-1.37459568769	3.76027792664	0.0563738327526
ACSL6	-2.76444633059	5.20720740116	0.0161175219247
ACTRT1	-5.33390073655	4.21428571429	0.0519565039323
ACVR1B	1.38008490044	-3.00506408981	0.0409792346075
ACVR2B	1.1127356186	-5.43899459324	0.0176278638137
ACVRIP1-PENDING	1.67155018572	-3.1015904007	0.0655071555708
ADA	1.42179572098	-3.12073249753	0.05164078622
ADAM33	-9.24555270626	3.86235439971	0.060967950562
ADAMTS13	-4.17880315279	10.1105953302	0.00314279448352
ADAMTSL4	1.9771197753	-2.71063660722	0.0735741554143
ADCY4	-3.11356255882	4.35377820007	0.0189455478448
ADCY6	-1.45440365902	4.82196641233	0.0313694569136
ADD2	-1.98623809876	8.12709056996	0.00423528436229
AF251705	2.56379789072	-7.96480115776	0.00236952288024
AFMID	-1.68423053768	3.36348946513	0.0615339828731
AGPAT3	-1.04006831518	5.73723760814	0.0120797179299
AI115600	-1.24419259748	7.8055061481	0.00158459813077
AI661453	1.89530262133	-2.42857142857	0.0880936162324
AJAP1	1.84950837347	-2.25292986215	0.0947694931594
AK157302	-2.10426572562	5.09671430253	0.0354664292187
AKAP7	-1.55921816974	5.65327749449	0.0130900042154
AKNA	1.16116918564	-4.51310715228	0.0399735208762
AKTIP	1.27566856945	-3.83653296051	0.0609842927826
ALAS2	-1.34523912076	7.92525658296	0.00391442345986
ALDH1A1	-2.00034416022	9.65700194303	0.00928924618751
ALDH3B2	-5.10153802646	5.24488348935	0.032226838996
AMICA1	1.10015371424	-4.36363367817	0.0326870439979
AMIGO2	-1.02060162324	2.55651814135	0.097317237532
ANK	-1.73250960629	3.89067308865	0.0442954331796
ANK1	-1.2432651095	4.97956177671	0.0343578858301
ANKRD13D	1.02196847709	-2.13606764192	0.0995556094451
APOF	4.08746284125	-3.33295235918	0.0774527384969
APOL2	-2.2496779198	6.3978156799	0.0130065381288
AQP1	-1.60525465499	8.34353933759	0.0027277521771
ARG1	3.4787321746	-5.85769700988	0.00778454170634
ARHGAP12	-1.85895611854	3.04545454545	0.0459123951009
ARHGAP20	4.64385618977	-3.41696878471	0.0760113957892
ARHGAP24	1.61934884806	-8.61317632683	0.00125222644127
ARHGAP28	-3.32499439794	5.152374022	0.0105002387574
ARL13B	1.14543043952	-3.11085508419	0.0361582789823
ARMC9	-1.61632667163	7.502016714	0.0173082578401
ARMET	-1.39391420771	3.2084447396	0.0727466897135
ARRB1	-1.30748828303	4.06962018328	0.0416219099454
ARRDC2	-1.12560844425	3.4281398713	0.0685629986646
ART4	-1.45447031982	7.60721326002	0.00168609281733
ARTN	-1.95009509417	3.80077586878	0.0199403854083
ASB6	-1.36638169333	3.54634623053	0.0571282661634
ASFGF2A	-4.85798099513	3.88290137358	0.0603815227004
ASPHD2	-4.89077093025	10.75	0.00854260179196
ASPM	-1.12271915825	8.61381678514	0.00264511967299
ATG4B	-1.07719191807	4.11288932716	0.0154091399398
ATP2A2	-1.02168876851	3.61993584137	0.0554215139611
ATP2C1	2.03413032603	-3.33768675681	0.074608825688
ATPI	-1.44589594982	10.1507180342	0.0025291720471
ATRNL1	1.12058631338	-2.45202871858	0.0802144927447
AU044581	-5.6264391367	4.64013818253	0.0431980835112
AV249152	1.46712601043	-3.12771621086	0.081642725892
AW125391	-2.08453351021	2.71959654308	0.0561721160087
AW146242	-1.40563820774	5.06094750818	0.0255686772479
AW538212	2.24462236872	-3.71463423	0.0208642388324
AYTL2	-1.75184944368	5.28327113134	0.0237153417373
B130005I07RIK	1.41731844053	-4.43964044038	0.016277855371
B130010N03RIK	1.37280926389	-4.07049941865	0.0323557320486
B130011O06RIK	1.52047377427	-2.34070945271	0.0793318312602
B130017E20RIK	-3.04015712647	4.0	0.0248174617257
B130042I06RIK	2.80735492206	-3.68702349591	0.029572232727
B130064M22RIK	2.45490196016	-6.5	0.00309050666837
B130065L01	-1.69267631802	2.32742946181	0.086868944859
B230107H12RIK	-1.25881133421	8.59213487204	0.00127875367654
B230215A15RIK	-3.35940280031	2.72222818951	0.0987282499128
B230215E14RIK	-2.07507911679	2.37746227795	0.0762130409581
B230333P14RIK	5.69116190455	-5.38749715806	0.0327688387931
B230340J04RIK	-1.09249168011	3.70520868894	0.0226588026472
B230353G19RIK	-1.90149445505	2.77179890215	0.0554264782826
B230361I03RIK	-2.44159832555	3.64895210782	0.030781905433
B330007M19RIK	-5.83289001416	18.3303027798	0.00296296947571
B3GALNT1	1.93706874427	-2.15853648994	0.0970481366129
B3GALTL	-2.11030626192	2.7673442106	0.0565580223925
B3GAT2	-1.26394178718	5.1842775652	0.022944808022
B3GNT3	-1.08900500606	3.32993416428	0.0310195133031
B430007K19RIK	-1.54928352524	2.95397827831	0.0756323929095
B430108N21RIK	2.01088831614	-12.5	0.00135252316539
B830028B07RIK	-1.11970180328	2.34661627232	0.0851534104423
B930019K04RIK	-5.38082178394	6.394537504	0.0235937304702
B930036M14RIK	-1.80194142587	4.25082441377	0.0207489864882
B930037B01RIK	-3.50092792071	4.44605381227	0.0379771208269
B930050E02RIK	2.08988550352	-2.67220121635	0.0565954311539
B930085B11RIK	-2.33855876943	2.30158582228	0.0939891329338
B930085E10RIK	-1.32796869704	2.55054864345	0.0734429558052
BATF	1.32959375757	-8.34021923734	0.00910659058195
BATF2	1.18241594563	-2.71866206794	0.0856951730507
BC003331	2.77069191424	-6.01216411979	0.0253044700572
BC008163	-1.12950059265	3.25691924374	0.057669383782
BC018371	1.34001045387	-2.5330848091	0.0704845088843
BC022224	-1.53825165923	4.68227840055	0.0379680984771
BC025076	1.00520901428	-2.39495104762	0.0751174990825
BC030863	-1.08684325995	4.53700813165	0.0163993492735
BC032265	-2.79924987242	6.7840920087	0.00261209849374
BC037527	-1.13499121133	2.73686175615	0.0562023771937
BC044804	1.24127272517	-4.18382302672	0.0198133959909
BC048644	-1.53343220008	2.30845129219	0.0867888385863
BC062115	1.65478395022	-2.26472587923	0.0897897416229
BC117090	1.73760100269	-3.24963849927	0.0343758350539
BCAS1	2.65263232726	-5.68244112222	0.00506210643746
BCAT1	2.26740681459	-4.52436640997	0.0117365374447
BIRC6	-1.13420027093	5.86911960054	0.0175505096152
BLVRB	-1.1200606764	9.03854712469	0.00941588841921
BMP2K	-1.42008483402	2.60319871816	0.0745773363855
BOLA3	-1.12541514334	4.43121881481	0.04488117993
BPGM	-1.91033907438	5.82948855016	0.0239971819374
BSDC1	-1.1502438488	5.04863696883	0.0165095069819
BTRC	-1.06750880394	3.92357812629	0.0172092541588
C130007P11RIK	1.18580338141	-4.45649603004	0.0194179377958
C130021I20	2.48403359187	-2.62942495578	0.0702163729068
C130022M03RIK	5.67242534197	-6.18589574132	0.0251515771455
C130023I09RIK	-3.12795273097	4.35859627375	0.0303541110342
C130032N06RIK	-1.29888434294	3.71707663968	0.0334821078086
C130046N05RIK	2.11547721742	-3.32267151332	0.0489229021216
C130060K24RIK	4.33219643034	-8.18535277187	0.0101542651008
C130070B15RIK	1.04350163864	-2.61750861533	0.0591736737491
C130081M21RIK	2.68449817427	-4.75	0.0194593517547
C130099A20RIK	1.73161235967	-3.05190515709	0.0535720843487
C1RL	1.15473447641	-3.52894148428	0.02588634751
C230040D10RIK	-5.26052755022	28.0	0.00127307499101
C230059C13RIK	-1.639282142	5.25558927019	0.0176692642543
C230097I24RIK	5.84966572692	-12.9623784783	0.00589894714048
C230098O21RIK	1.31695423232	-2.58834988455	0.0620659736873
C330027C09RIK	-1.63346101841	3.20808926539	0.0767322595297
C330046L10RIK	-1.20732497325	3.20290105965	0.0347473433168
C530005A01RIK	2.18657624199	-4.23919947428	0.0169322891187
C530008M17RIK	-2.27154524327	7.2903780769	0.0155658276557
C730029A08RIK	-1.72017235677	4.91246198833	0.0347660861387
C730031G09RIK	-1.91874967948	3.22224368406	0.06499766172
C730034F03RIK	-2.62358379475	4.70322094454	0.0140456217582
C730036B14RIK	-3.07972719247	5.39910076007	0.00918606580274
C79267	1.08769921301	-2.31511972149	0.0865145958333
C820007E08RIK	-1.05387496775	6.39451533607	0.0106808054657
CAMK2A	1.20374666854	-2.3522106064	0.0806172084676
CAMKV	-3.59955003694	5.30950933429	0.0139754264226
CAR2	-1.06897563282	3.41432248864	0.0738769342418
CARHSP1	-1.06090149098	5.5404797955	0.0168005170163
CARM1	-1.17697180694	4.38487413229	0.0429958302032
CASKIN2	-2.32721269802	5.11195048655	0.0076314030142
CAT	-1.20971094584	4.11579510465	0.0497199494265
CATNB	-1.00177624951	3.5330093332	0.0383887907084
CBL	1.78649631716	-3.98350108217	0.0483410298256
CBR1	-1.09911361693	4.04577687654	0.0156820850449
CC2D2A	1.91212724397	-4.15017508811	0.042078987093
CCBL2	4.15380533608	-2.98984768662	0.0948628155333
CCDC11	-1.71247592406	4.65240201586	0.0383329089947
CCDC125	1.17137421808	-2.68419906116	0.0806151314784
CCDC28A	-1.42025918433	2.62947440018	0.0775169807055
CCDC40	-5.18322182406	5.55590963463	0.0309020763151
CCDC54	-4.82442843542	5.68567701131	0.0295688099211
CCKAR	4.79007693063	-5.54700196225	0.030996833777
CCL6	1.03783336436	-3.593853996	0.0650480490892
CCNE1	-1.25610193985	5.21286729482	0.0276772462825
CD160	1.2182748444	-2.18032786885	0.0984379608591
CD200R2	-4.95419631039	9.81980506062	0.0102117920172
CD226	1.73360658208	-2.46033915653	0.0829387358459
CD48	-1.31101802832	2.27050278399	0.0861262654955
CD52	1.04583254456	-5.97799210858	0.00435678508736
CD59B	-1.24996750263	2.98222337372	0.0526993287259
