	exp	t-stat	p-value
381484	2.45021559451	-2.94312210061	0.0953061428459
3830402I07RIK	3.90417876203	-5.38335983208	0.0282088625338
3830430K15RIK	1.67790522554	-3.18962644839	0.0703086200224
4432405B04RIK	1.19619065614	-4.52769256907	0.025538163993
4631409B15RIK	6.35167543828	-9.30769230769	0.011346837474
4631410M14RIK	1.11204086397	-2.50487222943	0.0699857590328
4631423B10RIK	-2.35117398869	3.38214673565	0.0673976796089
4632401N01RIK	2.52572329735	-4.18373953188	0.0299682973809
4632407F12RIK	-1.301013879	2.95399058275	0.0497882343568
4632407M08RIK	1.30503631549	-3.68478667579	0.0221696237007
4632419F02RIK	-5.74595437739	4.12376643268	0.054078742659
4632419I22RIK	1.54221285326	-4.14258373482	0.0199047522941
4632427K15RIK	-2.0536379636	2.78349618338	0.0620710813946
4732423C17RIK	-1.3427958426	3.19400499847	0.0412601704551
4732456P10RIK	-2.19460393098	3.84650180923	0.023160680554
4732457N14	-2.02106161553	2.71304758117	0.0563061543458
4732471D19RIK	-1.13243150567	2.60850432903	0.0848401245602
4732496O08RIK	-1.08753346178	2.63519778078	0.0851052594372
4832410F06RIK	-1.91872072307	3.68883855501	0.0491922177237
4832436F04RIK	-1.83906378178	2.61218862484	0.0973888864538
4833409N03RIK	2.7165593835	-2.92799947595	0.0838040410688
4833412N02RIK	-1.13621501961	3.50741444692	0.0431225800536
4833419P04RIK	-1.94905300711	4.08400791531	0.0362265407249
4833426D18RIK	-2.00156051399	4.26610682857	0.0185927584575
4833438J18RIK	-2.14684138833	2.91678909819	0.0486225549232
4833444G19RIK	-4.29520775135	4.49212555122	0.0437175487955
4921505C17RIK	-1.11646675794	9.5284016652	0.0015675063631
4921511H13RIK	-1.11090931374	3.04109845558	0.043760260736
4921520G13RIK	-4.22414220329	6.82286949359	0.011004735789
4921528G01RIK	-1.54352018284	2.97105594217	0.0580595755716
4921531D08RIK	1.30015598555	-2.19718237099	0.0964104082457
4921538I05RIK	-3.14839183989	3.77708795802	0.0396314242872
4930401F20RIK	-1.19353755866	4.03890347901	0.0372628146201
4930403C10RIK	-1.89537810768	2.73740195506	0.0673857282491
4930417G10RIK	-2.25986712676	3.14533460398	0.0346943087085
4930431J19RIK	5.38082178394	-2.97295809085	0.0969649635752
4930432J01RIK	-2.5776577001	2.5044736093	0.0875716955489
4930440M09RIK	6.20294005867	-6.77293044941	0.0211116318531
4930442M18RIK	-2.28381840595	2.9174165619	0.0948297051926
4930449A18RIK	-4.05626821965	3.97111103024	0.051754147022
4930473A06RIK	-1.88194423848	3.78736793092	0.0296421212046
4930481A15RIK	-1.88003937596	2.62045454204	0.0691433434615
4930506F14RIK	-1.77062490552	2.73629197285	0.0615591086542
4930511I11RIK	2.36405357056	-3.40175773969	0.0274003380628
4930511J11RIK	1.37851162325	-2.35339362166	0.0921339911839
4930522L02RIK	-1.58496250072	3.87443771477	0.0468547007412
4930527B16RIK	-2.05749308969	3.32994281397	0.0572992379099
4930528A17RIK	-2.91232448166	3.06015002045	0.0778890841481
4930533C12RIK	-2.01026833545	7.14651854211	0.00365907111311
4930535E21RIK	1.87446911792	-2.25630429927	0.0872161094984
4930564O18RIK	2.01707351336	-2.68538034655	0.0560746552541
4930565O14	1.29545588353	-5.6	0.0220475717127
4930568D16RIK	1.97461468158	-3.08882912843	0.0407524019583
4930590A17RIK	-2.03242147769	2.50651325463	0.0667725454166
4931422A03RIK	1.20117593543	-2.99508846721	0.0860242143487
4931428F04RIK	-1.01429838305	2.7215568356	0.054057690711
4932407I05	-1.84680014577	2.33268280275	0.094661989855
4932410M19RIK	-1.43775937397	2.58911390351	0.0612213610796
4932416C15RIK	-2.05297446487	3.22036558055	0.0324350762844
4932441J05RIK	-4.88392944717	5.18286665883	0.0339359782559
4933401P20RIK	3.04564266556	-8.06450806451	0.00278063694471
4933403G14RIK	2.42033179895	-2.51010476285	0.075097444676
4933405K21RIK	-2.38466385024	5.07496863082	0.0193574936208
4933407L23RIK	-2.27819459434	4.34702569862	0.0415929206924
4933417E08RIK	-1.60241466968	2.88002022389	0.0912237721833
4933424A20RIK	-1.88186519969	2.84001537231	0.0954832705712
4933432P15RIK	-1.22118312115	2.75975518963	0.0660015804106
4933434I20RIK	-1.64769825607	2.1640071232	0.0987432695354
4933434L15RIK	1.30803365323	-2.47203785178	0.0845280775786
4933439J11RIK	1.82102985895	-2.58748987584	0.0621199908191
4933439M10RIK	-1.36029163203	3.64162481874	0.030686853001
5031428M13RIK	-2.66296501272	4.44828718867	0.0113081196139
5031439A09RIK	1.00116612835	-3.57194105734	0.0236483697943
5330401F18RIK	-1.46667986495	2.74289407782	0.0820481525631
5330429D05RIK	-2.43450736348	5.50276946835	0.018979048208
5330432H08RIK	-1.6569322871	5.35621675696	0.0180887413147
5430411C19RIK	-1.33330288475	3.44578803325	0.0488001165965
5430420C16RIK	1.67516030969	-2.54840774259	0.0758714251127
5630401D06RIK	-1.57071797613	4.18941721595	0.0242462402212
5730405D16RIK	-1.62683785589	3.17073170732	0.0388685568738
5730405G21RIK	-3.91697941323	3.79464866098	0.0534859691227
5730405I09RIK	-1.07569896678	5.8335712058	0.0251614868104
5730409K12RIK	1.65711228648	-3.74661651074	0.0200626942358
5730416F02RIK	1.26061174357	-2.2853003695	0.0899979889233
5730427M17RIK	-1.14191673633	3.67562368713	0.0418687627017
5730470C09RIK	-2.20970490343	3.87161069533	0.0514608545032
5830407P18RIK	-2.31278490025	3.85529916207	0.0404762781085
5830411E10RIK	-1.46173073473	2.83980917124	0.0563530649053
5830411J07RIK	-2.68579294218	3.67975628098	0.0456152785562
5830427D03RIK	-1.17611114586	2.85801367318	0.0849327828996
5830467E07RIK	-1.34409252425	4.87146165778	0.0373822419934
5832402A02RIK	1.57020334345	-2.33124070263	0.0961568663925
5-HTR2C, GPCR	2.1271119179	-2.41209075662	0.0781549838708
6030405P19RIK	-2.54806291791	2.97550639253	0.0955213525341
6030419I20RIK	-2.76306303087	3.97274844985	0.0408103233729
6030441H18RIK	-1.31186663964	2.2007507458	0.0940682094907
6030458A17RIK	-2.85782977716	3.29470256934	0.0672632573247
6030495H03RIK	-1.85744597007	4.18456547748	0.0308961105753
6230400D17RIK	1.89152821074	-4.65327144259	0.0140487726491
6330401K01RIK	-1.86891112244	4.18874823772	0.0475183836212
6330405D24RIK	2.91560781271	-4.2724139695	0.0354357315218
6330407A03RIK	-2.49025807677	2.91674126587	0.0861748638639
6330407I18RIK	-4.60486205816	3.10574778296	0.0899108068884
6330416L11RIK	-1.90370231798	2.84015022723	0.0843864319862
6330437I11RIK	1.31259023031	-2.29237145494	0.0853123227503
6330500I05RIK	-7.90889294852	3.33942652118	0.079169283637
6330503C03RIK	1.89717544078	-4.15585913259	0.0142576394009
6330514E22RIK	-1.91057222281	2.7052310722	0.0648024750573
6330514O11RIK	-2.25633975326	3.11415904815	0.0422856524129
6330545A04RIK	-1.91020332965	2.70914184591	0.0714024212228
6330566F14RIK	-3.03966861549	4.94275519219	0.00801834923859
6430403C09RIK	-1.17664459925	2.31528537737	0.0815575757563
6430526J12RIK	2.84608731655	-5.7008771255	0.00558242567284
6430527G18RIK	-1.55722824951	4.11000271399	0.033729865323
6430562A12RIK	-1.49279970229	2.78724733112	0.079332816221
6430578G21RIK	-5.28046147759	10.6658438799	0.00604263455479
6430628N08RIK	2.7069530251	-5.61757446387	0.00759880424499
6720418B01RIK	-1.93020438021	3.29239840695	0.0407182544138
6720480F11RIK	-2.08423653717	2.77998235368	0.0730309315852
7030419G21RIK	-1.0050355899	2.95668562447	0.0417033920211
7530408C15RIK	-1.06984828343	13.015503754	0.00205802107263
8030402P03RIK	-2.11626129083	3.06110827499	0.0420941655501
8030405J07RIK	-4.40475452602	4.40490063524	0.0436467807665
8030486A12RIK	1.4751989345	-2.93624770606	0.0454043121866
8430403M15RIK	-2.29202660917	4.0	0.04040515968
8430429K09RIK	1.32371915041	-6.11142289454	0.00542903391103
9030003C19RIK	-1.85709911366	2.92720778653	0.0844510198046
9030405D14RIK	-5.33390073655	4.62123665493	0.0437739446249
9030420J04RIK	5.18322182406	-6.78595463644	0.0210332074611
9030624G23RIK	-1.34155690164	2.66969524989	0.0744540840274
9130022B02RIK	1.77548440677	-2.34636929836	0.0840530869326
9130227N12RIK	-1.50576568763	5.06782163291	0.00731180228057
9130422G05RIK	-1.64121801169	3.19700471682	0.0552000082614
9330126M15	4.68182403997	-2.95292147253	0.0980973435765
9330157O18RIK	-4.75488750216	5.16567619255	0.0354922346825
9330166I09RIK	1.87741339453	-3.48645447509	0.0264515116377
9330171D12RIK	-1.60105850196	2.89493139231	0.0639714761677
9430020B03RIK	-2.30039493334	2.929414002	0.0729818882179
9430025C20RIK	-3.9361849024	3.69934137142	0.0583557820831
9430034D17RIK	-1.42449782853	2.78696657004	0.0814642829372
9430038G21RIK	-2.12072100344	2.53163404439	0.0973131310333
9430041J12RIK	-2.02579600088	2.8582058349	0.082777233416
9430090C23RIK	2.34169134971	-2.38884017403	0.0881204004006
9530007E02RIK	-1.96885489752	3.91107037065	0.0537113136478
9530008A22RIK	-2.04551465925	3.32288173529	0.0317497180359
9530033F24RIK	-2.2428565239	4.94688551521	0.0141007612305
9530039I19RIK	-1.81579999031	3.59101132011	0.0297176063016
9530048I18RIK	-1.41711891547	3.01898556666	0.0683576158041
9530056K15RIK	2.36737106565	-3.55464682053	0.0243782317005
9530065M15RIK	-3.70240256884	3.55521746521	0.0612769282232
9530077A17RIK	-2.00788525635	3.63436760461	0.0474490421795
9630025H16RIK	-1.34748554739	3.58332862768	0.0535088974201
9630025I21RIK	1.39854937649	-2.42051110361	0.0898488867137
9830001H06RIK	1.55784337437	-3.56365885426	0.0441760966197
9830141K10RIK	-1.26761859276	3.00105721002	0.0405286230116
A030007I19RIK	2.38300367164	-3.77027230728	0.0241431406491
A130002I06RIK	-2.76081233612	4.22393681638	0.0308403963451
A130010C12RIK	-1.53894393569	3.8580542082	0.0421144948202
A130014O09RIK	-1.82674917285	5.76975648902	0.020950286365
A130021C14RIK	2.27684020536	-4.78182534798	0.0160600786042
A130038J17RIK	-1.58120719167	2.46586387979	0.0791038605548
A130062D16RIK	-1.39102061816	3.80552579317	0.0408609838862
A130070G01RIK	-1.44389110188	4.64618471855	0.02291516006
A130089I23RIK	-1.95705339035	8.26685323584	0.010950949452
A130089L14RIK	-1.94753258011	2.9098899914	0.0693118053565
A130095C03RIK	-1.45203728803	3.04477160117	0.076747873939
A130099L09RIK	-2.18023737588	2.68531614121	0.0994550531399
A230050P20RIK	-1.08935629592	2.35107861203	0.0833241268233
A230052B14RIK	-2.66296501272	4.68164588785	0.0221581047897
A230075C01RIK	-1.35433181076	3.57043161508	0.0320927136182
A230087F16RIK	-5.40372218605	3.85249254921	0.0612523585425
A230102B06RIK	-5.07324898203	6.27380711671	0.0244771313693
A330043C08RIK	-1.75438804049	3.41625043057	0.0463607849586
A330044P14RIK	-1.54796829324	2.29566395465	0.0836883715698
A430010E21RIK	-1.39714734038	4.33109273882	0.0312031073767
A430031F07RIK	-1.89129374056	2.39317210565	0.0797028768215
A430042F24RIK	-1.74279131035	3.75668354175	0.0214373352637
A430046P16RIK	-3.18039833267	3.76550216577	0.0426490885102
A430056C07RIK	-2.81243483942	6.58019065764	0.00478823862149
A430069M06RIK	2.44478484267	-5.15710623129	0.00800664007782
A430075F05RIK	-1.71552134243	4.6126639039	0.0138656758934
A430083I17RIK	-1.72993796694	4.39971742753	0.0145603137868
A430103M24RIK	-3.07487536855	4.79186469602	0.0347921386526
A430106D13RIK	-1.74556361088	4.33562977558	0.0159679603999
A430106H13RIK	-1.47672002777	3.76343131985	0.0200784748454
A530019I06RIK	-3.02333250383	3.81912074923	0.0441545638101
A530024C08RIK	-1.98613159953	3.43325271506	0.0722738539203
A530026G17	5.23521646169	-3.73364328316	0.0648367997811
A530029A01RIK	3.11220950359	-3.0709613432	0.0697108955501
A530038O16RIK	-1.84926856379	4.17910696979	0.0149333812184
A530050E01RIK	-1.91662316922	18.0220262351	0.0025451054702
A530057A03RIK	-2.81802184711	3.34499540047	0.053697846198
A530058H06RIK	-1.0815298855	2.44694217086	0.0783675641246
A530064K17RIK	-2.22906848619	9.64700033091	0.00768078003023
A530095B06RIK	-2.51315249813	4.8294956441	0.0144823130434
A630002D19RIK	-2.17810314519	2.705211253	0.0724234496321
A630005A06RIK	2.06640122572	-3.88423503351	0.021329784941
A630006E02RIK	-1.28403214859	2.51740452394	0.0875176084136
A630006M12RIK	-2.03952836419	2.66097797103	0.0563335856102
A630050F23RIK	-2.21906440362	3.22481383235	0.0492800779183
A630056H20RIK	-1.74950210968	3.85062819793	0.0592044784355
A630059F13RIK	-1.91071005816	4.73027249248	0.0191759822699
A630064F15RIK	2.9352048772	-5.06382986299	0.00716916070603
A630072I12RIK	-3.2624136439	4.7290241999	0.033342959754
A630076J17RIK	-5.38082178394	4.14094982314	0.0536662675923
A730008H23RIK	1.35363695461	-3.58834111603	0.0397219363052
A730028E04RIK	3.65753112667	-3.36048627163	0.0659835804809
A730029I18RIK	-1.14097362775	2.67995029144	0.0583185675894
A730040I05RIK	-1.01473564908	3.02487367025	0.0415045277823
A730047D20RIK	-1.97500562053	2.94410664402	0.0563955071508
A730058H24RIK	4.95419631039	-3.27326835354	0.0820149079568
A730062O07RIK	-1.56607260675	2.14501825782	0.0985309656427
A730068E08RIK	-1.60985863261	4.50328136665	0.038193911773
A730098P11RIK	-2.90935463556	6.74046013392	0.0133355252699
A830005C06RIK	-2.06529146025	2.19624184936	0.0939913125464
A830015G10RIK	-3.41156530737	3.29926124011	0.0739019002581
A830019P03RIK	2.55209786682	-5.61404575397	0.0227437204455
A830022J10RIK	-3.73908564604	3.98287701951	0.0526397793973
A830025K10RIK	-1.09953567355	3.50089833902	0.0270791395206
A830026B15RIK	2.97768162058	-6.92100060516	0.0190785361796
A830055I09RIK	-1.90879589302	4.89295115831	0.0254053481533
A830083H19RIK	-1.84544572103	6.67935471413	0.0111589502461
A830086J23RIK	-1.26415756279	2.6616504037	0.078183020984
A830087P12RIK	-1.11000900478	3.18063619086	0.0470419471036
A830096H11RIK	-1.34054377305	4.45760402633	0.022240679216
A930002C11RIK	-2.03786818559	4.35481489978	0.0124822415847
A930006B21RIK	-2.35122240168	2.8196295074	0.0499487954828
A930007B11RIK	-1.14652039711	2.38623503601	0.0759947189487
A930014B10RIK	-2.92517741692	12.4520351296	0.00393268073245
A930019E22RIK	2.9499593175	-5.57795987469	0.00624624612499
A930024E05RIK	-2.17722980207	3.70598768235	0.0250846224275
A930026H04RIK	-5.50657460204	4.93027637618	0.0381768711633
A930029O05RIK	2.97982211806	-3.50258263377	0.0596166540165
A930030D01RIK	-1.86736223142	4.30864630594	0.0144321458041
A930035G08RIK	-1.3856536925	5.17549169507	0.022902773005
A930038I05RIK	-1.95501254523	2.65763526656	0.0645395272485
AAK1	-1.57963889674	5.37612921981	0.00592879468073
AB041568	-1.40173549635	2.95422560368	0.0712783415473
ABCA5	-4.48112668974	3.06504411271	0.0919930338573
ABCC1	-5.88264304936	8.25767456305	0.014350172036
ABCG2	5.12928301694	-3.08666041661	0.0908787594972
ACAA1B	-1.6052824851	2.86343993411	0.0465171081853
ACADSB	1.01221461516	-4.50632280239	0.0110946943169
ACAT1	-1.21230360371	2.96960407918	0.0719822978175
ACBD5	-1.47561510453	2.89167732515	0.0483747917804
ACSM1	-1.98831819495	2.94484823846	0.0556430943584
ACSS2	1.62258993208	-7.56091383631	0.0107403259274
ACTL7A	2.05703094504	-2.1804713815	0.0981054046929
ADAM23	-1.55637818612	2.19851198457	0.0928181107298
ADAMTS6	-1.6212912738	2.51639075207	0.0926973095927
ADAP2	1.6860240285	-4.46952925142	0.0145276840953
ADC	-1.48278210591	2.90659179488	0.0569086037824
AFF4	-2.3921460915	4.47019862202	0.0349690861059
AHDC1	-1.36136017992	3.15396950503	0.0692140445553
AHRR	1.01085554438	-2.81450076182	0.0846706096427
AI504432	-1.20553445939	3.84447126741	0.0444594423791
AI607873	1.31177963324	-5.56847453183	0.00522094272276
AI790298	-2.7902116675	8.49103782074	0.0135744941039
AIM1	-1.16650034369	2.71782165088	0.0757283547861
AIM2	-1.40041917534	4.25583512921	0.0220713022477
AKR1C21	6.16323034887	-2.94330912748	0.098647276732
ALG14	1.64873841115	-4.21522891197	0.0177648655368
ALG6	1.01780912052	-2.9673976116	0.0438292898668
ALOX12	2.04500973492	-2.96342638466	0.0423559562874
AMAC1	-1.29090119927	2.40416305603	0.0888643506638
AMIGO3	-1.43686386173	2.48000438371	0.0879148610836
AMN	-2.04381330754	4.03785674884	0.0258963921938
ANGPTL4	1.61658447989	-4.46778682143	0.0342197875624
ANKRD1	1.77340759013	-2.59030450321	0.0637427513239
ANKRD11	-1.2627735914	4.69065825247	0.0153562016629
ANKRD37	-1.06557805939	3.56491596693	0.0425125122512
ANKRD41	3.45094515275	-3.05806066254	0.0817883608961
AP3M1	1.76932561389	-4.27884502517	0.0451542405213
APBB3	-1.23407058942	2.74474263262	0.053991283802
APOA2	5.86624861111	-3.25049446788	0.0830284933682
AQP2	4.52356195606	-3.13222138598	0.0885925085009
AQP5	-2.41723505498	2.92156813113	0.0649629082385
ARAP1	-1.30265048784	4.51754992459	0.0120917989075
ARF4	-1.41591692329	2.26395758439	0.0916665972459
ARHGEF1	-1.17079603633	3.70541461766	0.0236967326018
ARID5A	-1.40431578187	3.17201345134	0.0372572932982
ARID5B	-1.19533940587	2.2277795707	0.0914529255558
ARIH2	-1.23764280004	3.5465418797	0.0669030215868
ARL5B	-1.87361024303	5.1899799328	0.0245898370433
ARL5C	-1.04312281599	3.15711537345	0.0798348480218
ARP2	-1.39905052979	3.52519459152	0.0655285004842
ARRDC3	-1.27264196283	4.72033686516	0.0101425359481
ARSI	-5.84966572692	3.16556542158	0.0869710936791
ASPRV1	2.16155406275	-11.9057551677	0.00149938194927
ATF3	-1.46633500283	3.51828280404	0.0583447442858
ATP10D	-1.19560999709	3.04855421811	0.0606555936072
ATP2B2	-3.4472053163	7.45370534131	0.0174922996734
ATXN1	-1.70175943638	3.6463577763	0.0418482774172
ATXN7L2	-1.01012421727	3.96143396061	0.0257231770846
AU018829	2.80735492206	-6.18465843843	0.00612214131162
AU021092	1.42170122956	-2.37033099288	0.0770228757749
AVIL	-1.99196268093	3.08392496996	0.0771593664237
AVPI1	-1.36251144635	2.27755113468	0.0873928425145
AVPR2	-2.82059074921	3.59155538353	0.0303832892998
AXIN2	-1.92159579092	4.28827480436	0.0182628917602
B130008D24RIK	-1.65745222405	4.67079471905	0.0369306030669
B130008O17RIK	-1.59647578192	3.07110693598	0.0509241985794
B130024L21RIK	-2.94693875625	2.74137948905	0.0848562350534
B130038B15RIK	-1.85853197666	2.84334164063	0.0956742876876
B130038J23RIK	-1.69231025795	2.77031957095	0.0933258088008
B130064I06RIK	-1.16358586295	2.86940032653	0.0465398812476
B230107K20RIK	1.99530830468	-2.70907137273	0.0733609614251
B230208M22RIK	-4.52356195606	4.1576092031	0.0532707375937
B230215E15RIK	-2.74350844003	3.23561343686	0.0422144188196
B230317F23RIK	-1.7506997052	3.96921715684	0.0169347456405
B230326M20RIK	-1.45371796744	2.55917781114	0.0667475521398
B230334I05RIK	-2.58897779705	6.59520676268	0.00290476693873
B230340J04RIK	-2.18432806657	3.80851706452	0.0491766116233
B230342L12RIK	2.87832144341	-3.07693556441	0.0613979175869
B230343B06RIK	-1.87446911792	2.21766381286	0.0936841804856
B230369F24RIK	4.87774424995	-8.875	0.0112985924916
B230385N19RIK	2.19142607065	-3.38572856188	0.043295973098
B230386D16RIK	-1.00418966798	2.62898983467	0.0691806909898
B3GALNT1	2.20163386117	-2.9067400866	0.0452803424082
B3GALT5	1.15854593931	-2.64468540705	0.0722765430102
B3GNT5	-2.25841970665	3.59654187218	0.0417460676773
B430005K18RIK	-2.41940798139	2.87842610744	0.0573798163473
B430109P06RIK	-2.10450375552	7.23522185255	0.0127726832698
B430114K07RIK	-1.46362617994	2.97439283905	0.0427286012644
B430218F22RIK	-1.60014890454	4.04771540502	0.0397083473789
B4GALNT3	-1.11847346988	2.76408116116	0.0532562820381
B4GALT6	2.10219351254	-4.204783353	0.0144671668903
B930006L02RIK	-1.00725176359	2.38068488031	0.081643510695
B930007M17RIK	-2.64689024986	6.68153104781	0.00611364933371
B930011A14RIK	-5.4262647547	3.18363840141	0.0856931516695
B930059J09RIK	3.76474875068	-10.6878084289	0.000749555507787
B930096H04RIK	-2.20276361459	2.85017137171	0.0684725577962
BACH2	-1.80630036064	4.3107455454	0.026933408267
BARD1	2.29039252145	-2.7292313842	0.0626960219147
BAZ2A	-1.00195354809	2.81729518041	0.0481695337111
BAZ2B	-1.41698127116	3.14807836768	0.0352933262445
BC002216	1.90217091167	-3.59889796884	0.0575770522641
BC003324	-1.20147198986	3.70646470664	0.0257410135403
BC003331	2.45269914768	-3.52112417504	0.0288901941
BC018473	-6.80305478462	2.94741642055	0.0984117586547
BC021919	2.37622947929	-3.21980419608	0.0837398950899
BC030307	1.7750653841	-2.14598005258	0.0990077787144
BC038613	1.58496250072	-3.01262655536	0.0416551961332
BC050254	-1.34068205495	2.35054496382	0.0789537202822
