	exp	t-stat	p-value
MBL1	-5.57490883606	1.0	0.42264973081
AFF2	5.57490883606	-1.0	0.42264973081
LOC100042621	-5.57490883606	1.96193149135	0.188783969736
OLFR884	5.57490883606	-1.0	0.42264973081
OLFR1361	-5.57490883606	1.79251631906	0.214918984271
LOC385614	-5.57490883606	1.88982236505	0.199359230975
4931433A01RIK	5.57490883606	-1.39748678365	0.297112228016
LOC100044812	5.57490883606	-2.97670278894	0.0967553953381
OLFR556	-5.56681515401	3.50871350331	0.0723133486424
OLFR1357	-5.55458885168	3.53497708509	0.071543482646
6820427D17RIK	-5.55458885168	4.13092194662	0.0539064197418
SLC25A21	-5.55458885168	1.02213809909	0.41422262323
SERPINA1B	5.55458885168	-1.76923076923	0.218879047567
LOC675735	5.55458885168	-1.95083453826	0.19036165462
ZMYND10	-5.55458885168	1.97386349098	0.186954025194
OLFR118	-5.55458885168	4.6	0.0441526198381
LOC384285	-5.55458885168	1.46543393473	0.280429709524
LOC627828	-5.55458885168	1.14571160719	0.37051236577
PODN	-5.55458885168	1.61694079324	0.247282680494
2410018E23RIK	-5.55458885168	1.98443071447	0.185638724211
KRT79	-5.55458885168	1.29316921456	0.325181357059
LOC385924	-5.55458885168	2.20976852251	0.157721972643
CLCA3	-5.533978572	1.47408694819	0.278390188037
EG627967	5.533978572	-1.98969950233	0.184912387475
LOC271709	-5.533978572	1.97704493574	0.186663383294
RTL1	5.533978572	-34.0	0.000863931046803
SHISA4	5.533978572	-1.5502665588	0.261218623293
BC049762	-5.533978572	1.81802585594	0.210688486686
D130058E03	-5.533978572	1.12109913837	0.378781679572
EG627607	-5.533978572	2.17997991637	0.161069028443
C230049M14RIK	5.533978572	-1.93811653276	0.192191648665
LOC382161	-5.533978572	1.36574823936	0.305326344096
DDX4	-5.533978572	2.46176528847	0.132895670234
ITGB6	5.533978572	-1.95972742019	0.189095927224
KRT27	5.533978572	-1.86248952126	0.203574515217
LOC386126	5.51306958224	-1.7190793194	0.227739459444
LOC278085	-5.51306958224	1.40842110965	0.29434578959
5730596B20RIK	5.51306958224	-1.35972305543	0.306917154356
4833403D03RIK	-5.51306958224	1.77238754022	0.218336590257
2310067P03RIK	5.51306958224	-1.92373126036	0.194290080531
UGT2A3	-5.51306958224	1.24437333141	0.339412376324
A630031M04RIK	5.51306958224	-3.24235725392	0.0833950133899
ZFP541	5.51306958224	-1.27095603981	0.331568971536
9830165F18RIK	-5.49185309633	1.90764193295	0.196673582326
LOC100044012	-5.49185309633	1.97565832229	0.18685660195
9130221D24RIK	-5.49185309633	1.70581934544	0.230160366554
IGSF9B	-5.49185309633	1.97565832229	0.18685660195
ZFP105	-5.49185309633	1.0	0.42264973081
8430401F14RIK	-5.49185309633	1.65206637526	0.240324728398
LOC330907	-5.49185309633	2.72179412618	0.112633866379
LOC381048	-5.49185309633	2.18547838916	0.160443945331
ANGPT4	5.49185309633	-1.68567116599	0.233903531195
FCRH3	5.49185309633	-1.0	0.42264973081
ART2B	5.49185309633	-1.49231158443	0.274155314146
OLFR784	5.49185309633	-1.99725085781	0.183878044731
TMEM47	5.49185309633	-2.83233109779	0.10532630846
LOC223385	5.49185309633	-6.10170215848	0.0258236259059
LY6G5C	-5.47897180503	2.32177805949	0.145843589883
LOC384649	5.47031993478	-1.50191193331	0.271957131574
LOC100048500	5.47031993478	-1.38675049056	0.299859957986
NPCD	-5.47031993478	3.36557242501	0.0780837393605
SCL0003547.1_6	-5.47031993478	1.91925043491	0.194949978163
PTPN20	-5.47031993478	1.96608946306	0.188197343397
OLFR27	-5.47031993478	1.8640028377	0.203338044153
C130044B04RIK	5.47031993478	-2.0282810581	0.179708681753
4931429L15RIK	5.47031993478	-1.3503624092	0.309408854322
LOC385359	5.47031993478	-1.80277563773	0.213204207531
4922502D21RIK	-5.47031993478	1.96608946306	0.188197343397
LOC382213	5.47031993478	-2.0902590845	0.171756083595
ANTXRL	-5.47031993478	1.09980088248	0.386109121647
MBTPS2	5.47031993478	-12.2838453728	0.00656205821807
RHOIP3-PENDING	5.47031993478	-1.98248141432	0.185908421589
LOC380884	5.44846050082	-2.60412306807	0.12122394179
A330049M08RIK	5.44846050082	-1.80228069452	0.213286518391
OLFR1242	5.44846050082	-4.4376015698	0.0472138653193
LOC224876	-5.44846050082	1.51185789204	0.26970325666
PROP1	-5.44846050082	2.95524541785	0.0979650428254
LOC238599	-5.44846050082	1.63565753491	0.243543207436
LOC100047840	-5.44846050082	1.10148542531	0.385523701886
AU018091	-5.44846050082	1.04875764055	0.40433536716
BC050092	5.44846050082	-1.9547111097	0.189808506333
FOXB2	5.44846050082	-1.0	0.42264973081
MYF5	5.44846050082	-1.9883832512	0.185093482083
ARL13A	-5.44846050082	1.0	0.42264973081
OLFR651	5.44846050082	-1.39427264304	0.29793154156
ZFP780B	5.4262647547	-20.7889393669	0.00190010358641
ZFP462	-5.4262647547	1.40207869454	0.295946543124
RG9MTD3	5.4262647547	-1.91437194521	0.195671854725
UTS2D	-5.4262647547	1.94145068679	0.191709623135
2310002J15RIK	5.4262647547	-1.96396101212	0.188497328799
ENSMUSG00000058057	5.4262647547	-8.34455384951	0.0140591531858
SFRP4	5.4262647547	-2.16215440262	0.163118546963
LOC637277	5.4262647547	-1.64822099354	0.241074012326
DIO3	-5.4262647547	2.98984768662	0.0960248381358
AY761184	-5.4262647547	1.99924457032	0.183606258871
SAMD5	5.4262647547	-1.4812257933	0.276721580166
A330042I05RIK	-5.4262647547	1.44798893272	0.284598826211
8030441M13RIK	-5.4262647547	1.52216547747	0.267392331501
ZFA	-5.4262647547	1.0	0.42264973081
DBH	5.4262647547	-1.0	0.42264973081
9930013L23RIK	5.4262647547	-1.883326018	0.200350487602
A230055P19RIK	-5.4262647547	1.94145068679	0.191709623135
GIPC3	-5.4262647547	1.91437194521	0.195671854725
SPEER6-PS1	5.40372218605	-1.86260948119	0.203555756915
OLFR552	5.40372218605	-3.06570269389	0.0919587979949
TMEM116	-5.40372218605	1.83547666389	0.207857721437
LOC544718	-5.40372218605	1.07716186988	0.394075729496
SOSTDC1	-5.40372218605	1.82590019857	0.209404875801
V1RH12	5.40372218605	-1.02468841241	0.4132638082
1300011L04RIK	5.40372218605	-1.9262462746	0.193921000387
LOC100048638	5.40372218605	-2.29002225097	0.149166798088
WDR35	5.40372218605	-1.56027311229	0.259064102639
A730042M21RIK	-5.40372218605	1.33371890152	0.31390065976
CHRNA2	-5.40372218605	1.07716186988	0.394075729496
DUSP13	-5.40372218605	2.38461538462	0.139883818292
EIF2C1	-5.40372218605	1.0	0.42264973081
ABRA	5.40372218605	-1.57530982125	0.255869021421
MAGIX	5.40372218605	-1.0	0.42264973081
SLC16A8	5.38082178394	-1.58722899104	0.253372125138
LOC213977	5.38082178394	-1.0785063711	0.393597424637
B930019K04RIK	-5.38082178394	6.394537504	0.0235937304702
GAS5	5.38082178394	-1.84005578109	0.207123282745
LOC229022	5.38082178394	-1.76018506332	0.220443305746
E330017A01RIK	-5.38082178394	1.13647060176	0.373592484385
E030043F19RIK	-5.38082178394	2.53946322744	0.126339853672
2210010B09RIK	5.38082178394	-1.0	0.42264973081
9530071H01RIK	-5.38082178394	1.9991942523	0.183613111634
OLFR592	-5.38082178394	1.0	0.42264973081
LOC100039514	5.38082178394	-1.58722899104	0.253372125138
FRMD7	5.38082178394	-1.23263768874	0.342945499033
OLFR1275	5.38082178394	-1.76018506332	0.220443305746
LOC384047	-5.38082178394	1.34041656288	0.312083546179
SCL000710.1_2295	-5.38082178394	1.50126133118	0.272105394482
1600012K10RIK	-5.38082178394	3.38367119697	0.077344804173
PIK3R5	5.38082178394	-1.6379159213	0.243096946441
UNC93A	5.37155886261	-21.5332723519	0.00136489077951
LOC100041483	-5.35755200462	1.27256952595	0.331099937909
HDX	5.35755200462	-1.07989849431	0.393102870966
1700019N19RIK	5.35755200462	-2.30940107676	0.147197134578
MAL2	5.35755200462	-1.23717914826	0.341573078041
AMAC1	-5.35755200462	2.23142400992	0.155348364558
A130004F19RIK	5.35755200462	-1.92153784566	0.194612733743
4930549C01RIK	-5.35755200462	1.94870940738	0.190665808172
V1RI1	5.35755200462	-1.51185789204	0.26970325666
A930011G24	5.35755200462	-1.64398987305	0.241901956421
MMP27	-5.35755200462	1.5554275421	0.2601045645
LOC100048050	5.35755200462	-1.88982236505	0.199359230975
4732481D19RIK	5.35755200462	-1.94870940738	0.190665808172
OLFR875	5.35755200462	-1.0	0.42264973081
BC106179	5.35755200462	-1.94870940738	0.190665808172
LOC100047007	-5.35755200462	4.58831467741	0.044363034865
DLEU7	5.35755200462	-5.69494797451	0.0294768278761
OLFR711	-5.33390073655	1.17367915303	0.361368628009
1700112D23RIK	5.33390073655	-1.31566698375	0.318862896157
OLFR385	-5.33390073655	1.0	0.42264973081
LOC385674	5.33390073655	-1.0	0.42264973081
CDX2	-5.33390073655	1.75592127435	0.221185731992
EG545385	-5.33390073655	1.31566698375	0.318862896157
OLFR16	-5.33390073655	1.99228843969	0.184556887969
A3GALT2	5.33390073655	-1.70247407763	0.230776422319
A430054B03	-5.33390073655	1.83039254325	0.208677208019
ANKRD16	-5.33390073655	1.39491209946	0.297768315701
EG245440	5.33390073655	-2.96112511805	0.0976314467758
OLFR1465	-5.33390073655	1.97879648917	0.186419695912
LOC381444	-5.33390073655	2.83535905486	0.105135681453
LOC210633	-5.33390073655	1.11083733679	0.382292073615
OLFR517	-5.33390073655	1.8685487479	0.202629893489
OLFR30	-5.33390073655	1.47916602116	0.277201729016
OLFR305	-5.33390073655	1.83039254325	0.208677208019
1700049K14RIK	5.33390073655	-1.9590628455	0.18919012497
LOC383642	5.33390073655	-1.74666327693	0.22280910899
DSP	5.33390073655	-1.52286591211	0.267236208995
6720485J18RIK	-5.33390073655	1.49331201748	0.273925201474
DCLK3	-5.33390073655	1.61235891464	0.248209368186
FEZ1	5.33390073655	-1.0	0.42264973081
PYCS	5.33390073655	-1.33165542241	0.314463095197
TEX19.1	-5.33390073655	1.70247407763	0.230776422319
5730526A15RIK	-5.33390073655	1.02597059594	0.412782688963
ACTRT1	-5.33390073655	4.21428571429	0.0519565039323
GABRA4	-5.31469652566	6.56966897634	0.0218787373213
EG668921	5.30985526259	-1.0	0.42264973081
NPY1R	5.30985526259	-1.57973066104	0.254939256469
LOC384448	-5.30985526259	1.84522581263	0.206298200319
OLFR1333	-5.30985526259	1.0	0.42264973081
LOC380908	5.30985526259	-1.24680738314	0.338685027011
ZC3H12B	5.30985526259	-1.40340836364	0.295610057042
A230060D07RIK	-5.30985526259	1.44593899934	0.285093814656
2510049J12RIK	-5.30985526259	1.28382695912	0.327849574924
RAB2B	-5.30985526259	1.0	0.42264973081
AVP	-5.30985526259	1.28382695912	0.327849574924
PRSS2	5.30985526259	-1.02642810308	0.412611167091
SMAD6	5.30985526259	-1.02642810308	0.412611167091
LOC382997	-5.30985526259	13.3061125645	0.00560063357763
BMP7	-5.30985526259	2.0	0.183503419072
GPR142	5.30985526259	-1.2112281794	0.349504301253
LRIG2	5.30985526259	-1.98588217645	0.185438247813
LOC381702	5.30985526259	-1.84522581263	0.206298200319
EP	5.30985526259	-1.0	0.42264973081
BAIAP2L2	-5.30985526259	1.33909557996	0.31244091674
BC011468	-5.30985526259	2.88918579204	0.10182706103
4933424G06RIK	-5.30985526259	2.59643659001	0.121816722507
WIPF3	5.30985526259	-1.99290358496	0.184472554821
PDE3B	-5.29359937183	5.43911757549	0.0309330687888
SPATA1	5.28540221886	-2.10678062222	0.169717019243
1700007K09RIK	5.28540221886	-1.62724360819	0.245215157935
NPY6R	-5.28540221886	1.54619807167	0.262101144488
SULT1C1	-5.28540221886	1.28980404327	0.326139442975
LOC269527	-5.28540221886	5.91062465996	0.0274510149179
RMI1	5.28540221886	-1.77691710621	0.217561319784
TRP63	-5.28540221886	1.95623493571	0.189591662344
